event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns	theta_idx
90	4135	9	114	80	0	4135561000	7
91	4135	17	110	81	0	4135357000	7
92	4135	28	109	82	0	4135650001	7
93	4135	30	111	82	0	4135766000	7
94	4136	8	113	80	0	4136989000	7
95	4136	19	112	81	0	4136810001	7
96	4136	29	110	82	0	4136438001	7
97	4136	51	108	84	0	4136600001	7
98	4137	18	111	81	0	4137945001	7
99	4137	20	113	81	0	4137542000	7
100	4137	27	108	82	1	4137035001	7
101	4137	41	110	83	0	4137036001	7
102	4138	9	114	80	1	4138231001	7
103	4138	10	115	80	0	4138967001	7
104	4138	30	111	82	0	4138647000	7
105	4138	31	112	82	0	4138681001	7
106	4138	40	109	83	0	4138172001	7
107	4139	5	110	80	1	4139649001	7
108	4139	7	112	80	0	4139131000	7
109	4139	16	109	81	1	4139344001	7
110	4139	20	113	81	0	4139943000	7
111	4139	41	110	83	0	4139587000	7
112	4139	52	109	84	0	4139117000	7
113	4140	42	111	83	0	4140708000	7
114	4141	8	113	80	0	4141647000	7
115	4141	10	115	80	0	4141554000	7
116	4141	19	112	81	0	4141769000	7
117	4141	21	114	81	0	4141100001	7
118	4141	29	110	82	0	4141825001	7
119	4141	31	112	82	0	4141378000	7
120	4141	32	113	82	0	4141983000	7
121	4141	39	108	83	1	4141718001	7
122	4141	53	110	84	0	4141665000	7
123	4141	63	108	85	0	4141644000	7
124	4142	4	109	80	1	4142223001	7
125	4142	9	114	80	0	4142415000	7
126	4142	11	116	80	0	4142339000	7
127	4142	18	111	81	0	4142221000	7
128	4142	28	109	82	1	4142744001	7
129	4142	30	111	82	0	4142261001	7
130	4143	5	110	80	1	4143996001	7
131	4143	20	113	81	0	4143111001	7
132	4143	21	114	81	0	4143521000	7
133	4143	41	110	83	0	4143234000	7
134	4143	42	111	83	0	4143174001	7
135	4143	43	112	83	1	4143163001	7
136	4143	52	109	84	0	4143253001	7
137	4144	11	116	80	0	4144796000	7
138	4144	22	115	81	0	4144262001	7
139	4144	31	112	82	0	4144322000	7
140	4144	32	113	82	0	4144586000	7
141	4144	33	114	82	0	4144603000	7
142	4144	51	108	84	1	4144024001	7
143	4144	53	110	84	0	4144189001	7
144	4144	54	111	84	0	4144696000	7
145	4144	64	109	85	0	4144125000	7
146	4145	10	115	80	0	4145211000	7
147	4145	17	110	81	1	4145833000	7
148	4145	19	112	81	0	4145600001	7
149	4145	43	112	83	0	4145988000	7
150	4145	75	108	86	0	4145950000	7
151	4146	9	114	80	0	4146746000	7
152	4146	22	115	81	0	4146644001	7
153	4146	23	116	81	0	4146923001	7
154	4146	30	111	82	0	4146953000	7
155	4146	33	114	82	0	4146939000	7
156	4146	44	113	83	0	4146709001	7
157	4146	65	110	85	0	4146523001	7
158	4147	5	110	80	1	4147437000	7
159	4147	11	116	80	0	4147311001	7
160	4147	21	114	81	0	4147067000	7
161	4147	40	109	83	1	4147081000	7
162	4147	42	111	83	0	4147363001	7
163	4147	53	110	84	0	4147501001	7
164	4147	54	111	84	0	4147185000	7
165	4147	76	109	86	0	4147559001	7
166	4148	3	108	80	1	4148186000	7
167	4148	20	113	81	0	4148218000	7
168	4148	29	110	82	1	4148484000	7
169	4148	31	112	82	0	4148567000	7
170	4148	32	113	82	0	4148159000	7
171	4148	34	115	82	0	4148424001	7
172	4148	55	112	84	0	4148074001	7
173	4148	64	109	85	0	4148702000	7
174	4148	65	110	85	0	4148676001	7
175	4149	17	110	81	1	4149601001	7
176	4149	22	115	81	0	4149242001	7
177	4149	23	116	81	0	4149854001	7
178	4149	43	112	83	0	4149591001	7
179	4149	44	113	83	0	4149326001	7
180	4149	45	114	83	0	4149146001	7
181	4149	66	111	85	0	4149701000	7
182	4150	10	115	80	0	4150797001	7
183	4150	16	109	81	1	4150349001	7
184	4150	28	109	82	1	4150667001	7
185	4150	33	114	82	0	4150276001	7
186	4150	35	116	82	0	4150863001	7
187	4150	55	112	84	0	4150735001	7
188	4150	56	113	84	0	4150932001	7
189	4150	63	108	85	1	4150110001	7
190	4150	76	109	86	0	4150233000	7
191	4150	77	110	86	0	4150743001	7
192	4150	87	108	87	0	4150517001	7
193	4151	11	116	80	0	4151310000	7
194	4151	21	114	81	0	4151440001	7
195	4151	31	112	82	0	4151835001	7
196	4151	34	115	82	0	4151934001	7
197	4151	45	114	83	0	4151695000	7
198	4151	52	109	84	1	4151164001	7
199	4151	54	111	84	0	4151782001	7
200	4151	65	110	85	0	4151889001	7
201	4151	67	112	85	0	4151871000	7
202	4152	6	111	80	1	4152119000	7
203	4152	22	115	81	0	4152991000	7
204	4152	29	110	82	1	4152066001	7
205	4152	46	115	83	0	4152942000	7
206	4152	66	111	85	0	4152698001	7
207	4152	88	109	87	0	4152895001	7
208	4153	23	116	81	0	4153883001	7
209	4153	32	113	82	0	4153424001	7
210	4153	35	116	82	1	4153882000	7
211	4153	44	113	83	0	4153114000	7
212	4153	55	112	84	0	4153700001	7
213	4153	56	113	84	0	4153496001	7
214	4153	57	114	84	0	4153686001	7
215	4153	77	110	86	0	4153745001	7
216	4153	78	111	86	0	4153643000	7
217	4154	18	111	81	1	4154506001	7
218	4154	33	114	82	0	4154169000	7
219	4154	41	110	83	1	4154533001	7
220	4154	42	111	83	0	4154122001	7
221	4154	43	112	83	0	4154197000	7
222	4154	67	112	85	0	4154333001	7
223	4154	99	108	88	0	4154952001	7
224	4155	6	111	80	1	4155891001	7
225	4155	45	114	83	0	4155057000	7
226	4155	47	116	83	0	4155240000	7
227	4155	64	109	85	1	4155189000	7
228	4155	68	113	85	0	4155607000	7
229	4155	89	110	87	0	4155358000	7
230	4156	29	110	82	1	4156777001	7
231	4156	34	115	82	0	4156732001	7
232	4156	46	115	83	0	4156952001	7
233	4156	54	111	84	0	4156417001	7
234	4156	57	114	84	1	4156403001	7
235	4156	58	115	84	0	4156515000	7
236	4156	78	111	86	0	4156661000	7
237	4156	88	109	87	0	4156549001	7
238	4156	100	109	88	0	4156923000	7
239	4157	53	110	84	1	4157755001	7
240	4157	56	113	84	0	4157759000	7
241	4157	66	111	85	0	4157102001	7
242	4157	67	112	85	0	4157439000	7
243	4157	69	114	85	0	4157826000	7
244	4157	77	110	86	0	4157355000	7
245	4157	79	112	86	0	4157252000	7
246	4158	30	111	82	1	4158465000	7
247	4158	35	116	82	0	4158356001	7
248	4158	41	110	83	1	4158252001	7
249	4158	44	113	83	0	4158000001	7
250	4158	45	114	83	0	4158233000	7
251	4158	47	116	83	0	4158391001	7
252	4158	55	112	84	0	4158439001	7
253	4158	68	113	85	0	4158601001	7
254	4158	89	110	87	0	4158973000	7
255	4158	90	111	87	0	4158405001	7
256	4159	18	111	81	1	4159077000	7
257	4159	23	116	81	0	4159827000	7
258	4159	58	115	84	0	4159182001	7
259	4159	76	109	86	1	4159004000	7
260	4159	78	111	86	0	4159752001	7
261	4159	80	113	86	0	4159407001	7
262	4159	101	110	88	0	4159808001	7
263	4160	7	112	80	1	4160916000	8
264	4160	32	113	82	0	4160693001	8
265	4160	53	110	84	1	4160939000	8
266	4160	57	114	84	0	4160474001	7
267	4160	59	116	84	0	4160146001	7
268	4160	69	114	85	0	4160617001	7
269	4160	79	112	86	0	4160609001	7
270	4160	100	109	88	0	4160133001	7
271	4160	111	108	89	0	4160706001	8
272	4161	42	111	83	1	4161070000	8
273	4161	47	116	83	0	4161921000	8
274	4161	65	110	85	1	4161843001	8
275	4161	70	115	85	0	4161258000	8
276	4161	90	111	87	0	4161957001	8
277	4161	91	112	87	0	4161466001	8
278	4161	112	109	89	0	4161522001	8
279	4162	30	111	82	1	4162167000	8
280	4162	46	115	83	0	4162566001	8
281	4162	56	113	84	0	4162968000	8
282	4162	58	115	84	0	4162949001	8
283	4162	67	112	85	0	4162116001	8
284	4162	80	113	86	0	4162128000	8
285	4162	81	114	86	0	4162622000	8
286	4162	102	111	88	0	4162382001	8
287	4163	19	112	81	1	4163293000	8
288	4163	40	109	83	1	4163476000	8
289	4163	59	116	84	0	4163055000	8
290	4163	68	113	85	0	4163077001	8
291	4163	70	115	85	0	4163906001	8
292	4163	88	109	87	1	4163829000	8
293	4163	92	113	87	0	4163482001	8
294	4163	101	110	88	0	4163033000	8
295	4164	6	111	80	1	4164106000	8
296	4164	17	110	81	1	4164847001	8
297	4164	69	114	85	0	4164554000	8
298	4164	71	116	85	0	4164361000	8
299	4164	79	112	86	0	4164518001	8
300	4164	91	112	87	0	4164052001	8
301	4164	102	111	88	0	4164646001	8
302	4164	113	110	89	0	4164135001	8
303	4165	7	112	80	1	4165731001	8
304	4165	31	112	82	1	4165872000	8
305	4165	57	114	84	0	4165488000	8
306	4165	59	116	84	0	4165870001	8
307	4165	65	110	85	1	4165244001	8
308	4165	77	110	86	1	4165312000	8
309	4165	78	111	86	0	4165600001	8
310	4165	80	113	86	0	4165920000	8
311	4165	81	114	86	0	4165591000	8
312	4165	82	115	86	0	4165554000	8
313	4165	90	111	87	0	4165574000	8
314	4165	103	112	88	0	4165087000	8
315	4165	124	109	90	0	4165790001	8
316	4166	42	111	83	1	4166224000	8
317	4166	54	111	84	1	4166889001	8
318	4166	64	109	85	1	4166027000	8
319	4166	75	108	86	1	4166090001	8
320	4166	92	113	87	0	4166169000	8
321	4166	93	114	87	0	4166992001	8
322	4166	100	109	88	1	4166944001	8
323	4166	102	111	88	0	4166875001	8
324	4166	112	109	89	0	4166660000	8
325	4166	113	110	89	0	4166554001	8
326	4167	18	111	81	1	4167723000	8
327	4167	19	112	81	1	4167668000	8
328	4167	58	115	84	0	4167046000	8
329	4167	71	116	85	0	4167307001	8
330	4167	91	112	87	0	4167139000	8
331	4167	103	112	88	0	4167268000	8
332	4167	114	111	89	0	4167079001	8
333	4168	7	112	80	0	4168730000	8
334	4168	30	111	82	1	4168678000	8
335	4168	52	109	84	1	4168331001	8
336	4168	69	114	85	0	4168304000	8
337	4168	70	115	85	0	4168988000	8
338	4168	77	110	86	1	4168947000	8
339	4168	82	115	86	0	4168466000	8
340	4168	83	116	86	0	4168644001	8
341	4168	104	113	88	0	4168166000	8
342	4168	125	110	90	0	4168695000	8
343	4169	93	114	87	0	4169759000	8
344	4170	6	111	80	0	4170587001	8
345	4170	31	112	82	1	4170194000	8
346	4170	35	116	82	0	4170022000	8
347	4170	47	116	83	0	4170659001	8
348	4170	54	111	84	1	4170984001	8
349	4170	59	116	84	0	4170163000	8
350	4170	80	113	86	0	4170878001	8
351	4170	81	114	86	0	4170728001	8
352	4170	89	110	87	1	4170763001	8
353	4170	91	112	87	0	4170644000	8
354	4170	92	113	87	0	4170240000	8
355	4170	94	115	87	0	4170191000	8
356	4170	103	112	88	0	4170417001	8
357	4170	104	113	88	0	4170897000	8
358	4170	114	111	89	0	4170285000	8
359	4170	115	112	89	0	4170262001	8
360	4170	124	109	90	0	4170974001	8
361	4170	136	109	91	0	4170464000	8
362	4171	42	111	83	1	4171925001	8
363	4171	53	110	84	1	4171994001	8
364	4171	66	111	85	1	4171514001	8
365	4171	71	116	85	0	4171181001	8
366	4171	79	112	86	0	4171405000	8
367	4171	83	116	86	0	4171901001	8
368	4171	102	111	88	0	4171429000	8
369	4171	105	114	88	0	4171658001	8
370	4171	125	110	90	0	4171723000	8
371	4171	126	111	90	0	4171590001	8
372	4172	7	112	80	0	4172664001	8
373	4172	43	112	83	1	4172084001	8
374	4172	78	111	86	1	4172808000	8
375	4172	82	115	86	0	4172485001	8
376	4172	94	115	87	0	4172765001	8
377	4172	112	109	89	1	4172230000	8
378	4172	116	113	89	0	4172665001	8
379	4173	31	112	82	1	4173228001	8
380	4173	70	115	85	0	4173547000	8
381	4173	95	116	87	0	4173150000	8
382	4173	115	112	89	0	4173063000	8
383	4173	137	110	91	0	4173083001	8
384	4174	5	110	80	0	4174582001	8
385	4174	6	111	80	0	4174193000	8
386	4174	19	112	81	0	4174353000	8
387	4174	55	112	84	1	4174637001	8
388	4174	76	109	86	1	4174752001	8
389	4174	92	113	87	0	4174029001	8
390	4174	93	114	87	0	4174348001	8
391	4174	103	112	88	0	4174100000	8
392	4174	105	114	88	0	4174268001	8
393	4174	106	115	88	0	4174909000	8
394	4174	126	111	90	0	4174075001	8
395	4174	127	112	90	0	4174468001	8
396	4174	136	109	91	0	4174665001	8
397	4175	18	111	81	0	4175324000	8
398	4175	66	111	85	1	4175405001	8
399	4175	81	114	86	0	4175804000	8
400	4175	89	110	87	1	4175993001	8
401	4175	95	116	87	0	4175372000	8
402	4175	101	110	88	1	4175030000	8
403	4175	104	113	88	0	4175124000	8
404	4175	114	111	89	0	4175233000	8
405	4175	116	113	89	0	4175174001	8
406	4175	117	114	89	0	4175430000	8
407	4175	137	110	91	0	4175873000	8
408	4176	43	112	83	1	4176068001	8
409	4176	71	116	85	0	4176760001	8
410	4176	125	110	90	0	4176430000	8
411	4176	138	111	91	0	4176346000	8
412	4177	4	109	80	0	4177824001	8
413	4177	7	112	80	0	4177677000	8
414	4177	18	111	81	0	4177854000	8
415	4177	78	111	86	1	4177241000	8
416	4177	82	115	86	0	4177106001	8
417	4177	83	116	86	0	4177048000	8
418	4177	105	114	88	0	4177840000	8
419	4177	106	115	88	0	4177105001	8
420	4177	107	116	88	0	4177729000	8
421	4177	115	112	89	0	4177521000	8
422	4177	117	114	89	0	4177867000	8
423	4177	124	109	90	1	4177282001	8
424	4177	126	111	90	0	4177498000	8
425	4177	127	112	90	0	4177997001	8
426	4178	5	110	80	0	4178192000	8
427	4178	6	111	80	0	4178307000	8
428	4178	17	110	81	0	4178993001	8
429	4178	31	112	82	0	4178922000	8
430	4178	77	110	86	1	4178038001	8
431	4178	94	115	87	0	4178670000	8
432	4178	104	113	88	0	4178857001	8
433	4178	116	113	89	0	4178488001	8
434	4178	128	113	90	0	4178328001	8
435	4179	19	112	81	0	4179181000	8
436	4179	54	111	84	1	4179245001	8
437	4179	67	112	85	1	4179833001	8
438	4179	95	116	87	0	4179081000	8
439	4179	101	110	88	1	4179014000	8
440	4179	113	110	89	1	4179101000	8
441	4179	118	115	89	0	4179278000	8
442	4179	138	111	91	0	4179844000	8
443	4179	139	112	91	0	4179266001	8
444	4180	3	108	80	0	4180496001	8
445	4180	55	112	84	1	4180010000	8
446	4180	90	111	87	1	4180413001	8
447	4180	106	115	88	0	4180049001	8
448	4180	129	114	90	0	4180942001	8
449	4181	17	110	81	0	4181330000	8
450	4181	18	111	81	0	4181980000	8
451	4181	30	111	82	0	4181193001	8
452	4181	105	114	88	0	4181473001	8
453	4181	107	116	88	0	4181114001	8
454	4181	117	114	89	0	4181540001	8
455	4181	126	111	90	0	4181108001	8
456	4181	136	109	91	1	4181001001	8
457	4181	139	112	91	0	4181970000	8
458	4182	4	109	80	0	4182187000	8
459	4182	16	109	81	0	4182801001	8
460	4182	78	111	86	1	4182120001	8
461	4182	79	112	86	1	4182689000	8
462	4182	95	116	87	0	4182512000	8
463	4182	102	111	88	1	4182767001	8
464	4182	115	112	89	0	4182514001	8
465	4182	116	113	89	0	4182342001	8
466	4182	118	115	89	0	4182116001	8
467	4182	119	116	89	0	4182415000	8
468	4182	128	113	90	0	4182467000	8
469	4183	3	108	80	0	4183167001	8
470	4183	19	112	81	0	4183751001	8
471	4183	31	112	82	0	4183058000	8
472	4183	65	110	85	1	4183851001	8
473	4183	66	111	85	1	4183323001	8
474	4183	94	115	87	0	4183386000	8
475	4183	106	115	88	0	4183517001	8
476	4183	113	110	89	1	4183614000	8
477	4183	125	110	90	1	4183367001	8
478	4183	127	112	90	0	4183019001	8
479	4183	129	114	90	0	4183930000	8
480	4183	140	113	91	0	4183090000	8
481	4184	2	107	80	0	4184277001	8
482	4184	5	110	80	0	4184042001	8
483	4184	17	110	81	0	4184869000	8
484	4184	30	111	82	0	4184137000	8
485	4184	67	112	85	1	4184539001	8
486	4184	90	111	87	1	4184965001	8
487	4184	107	116	88	0	4184886000	8
488	4184	119	116	89	0	4184891001	8
489	4184	130	115	90	0	4184305001	8
490	4185	29	110	82	0	4185559001	8
491	4185	43	112	83	0	4185356000	8
492	4185	55	112	84	1	4185323001	8
493	4185	117	114	89	0	4185811001	8
494	4185	138	111	91	0	4185060000	8
495	4185	141	114	91	0	4185935001	8
496	4186	16	109	81	0	4186334000	8
497	4186	18	111	81	0	4186357001	8
498	4186	140	113	91	0	4186238000	8
499	4187	2	107	80	0	4187483000	9
500	4187	3	108	80	0	4187911000	9
501	4187	15	108	81	0	4187143000	9
502	4187	42	111	83	0	4187665000	9
503	4187	79	112	86	1	4187728000	9
504	4187	102	111	88	1	4187114001	9
505	4187	118	115	89	0	4187398001	9
506	4187	130	115	90	0	4187077000	9
507	4187	139	112	91	0	4187018001	9
508	4188	1	106	80	0	4188011000	9
509	4188	4	109	80	0	4188332000	9
510	4188	28	109	82	0	4188357000	9
511	4188	29	110	82	0	4188600001	9
512	4188	31	112	82	0	4188048001	9
513	4188	67	112	85	1	4188682000	9
514	4188	91	112	87	1	4188492000	9
515	4188	107	116	88	0	4188812000	9
516	4188	114	111	89	1	4188851000	9
517	4188	119	116	89	0	4188813000	9
518	4188	128	113	90	0	4188025000	9
519	4188	129	114	90	0	4188892000	9
520	4188	131	116	90	0	4188203001	9
521	4188	141	114	91	0	4188583001	9
522	4189	30	111	82	0	4189861001	9
523	4189	55	112	84	0	4189158000	9
524	4189	125	110	90	1	4189933000	9
525	4189	137	110	91	1	4189320000	9
526	4190	1	106	80	0	4190658000	9
527	4190	14	107	81	0	4190752000	9
528	4190	15	108	81	0	4190184001	9
529	4190	17	110	81	0	4190405001	9
530	4190	28	109	82	0	4190927001	9
531	4190	102	111	88	1	4190760001	9
532	4190	117	114	89	0	4190858000	9
533	4190	118	115	89	0	4190830001	9
534	4190	131	116	90	0	4190727000	9
535	4190	142	115	91	0	4190007001	9
536	4191	2	107	80	0	4191500001	9
537	4191	16	109	81	0	4191487000	9
538	4191	41	110	83	0	4191960001	9
539	4191	42	111	83	0	4191255001	9
540	4191	43	112	83	0	4191802000	9
541	4191	55	112	84	0	4191821001	9
542	4191	79	112	86	1	4191499000	9
543	4192	0	105	80	0	4192209001	9
544	4192	3	108	80	0	4192416001	9
545	4192	27	108	82	0	4192952001	9
546	4192	54	111	84	0	4192696001	9
547	4192	106	115	88	0	4192517000	9
548	4192	119	116	89	0	4192840000	9
549	4192	126	111	90	1	4192794000	9
550	4192	130	115	90	0	4192759000	9
551	4192	140	113	91	0	4192103000	9
552	4192	142	115	91	0	4192444001	9
553	4192	143	116	91	0	4192829000	9
554	4193	13	106	81	0	4193568000	9
555	4193	15	108	81	0	4193952000	9
556	4193	29	110	82	0	4193592000	9
557	4193	91	112	87	1	4193918000	9
558	4193	103	112	88	1	4193396000	9
559	4193	114	111	89	1	4193784001	9
560	4193	141	114	91	0	4193086001	9
561	4194	1	106	80	0	4194545001	9
562	4194	14	107	81	0	4194724001	9
563	4194	28	109	82	0	4194688000	9
564	4194	40	109	83	0	4194330001	9
565	4194	139	112	91	0	4194506001	9
566	4195	0	105	80	0	4195517000	9
567	4195	26	107	82	0	4195670000	9
568	4195	30	111	82	1	4195820001	9
569	4195	41	110	83	0	4195552000	9
570	4195	54	111	84	0	4195496001	9
571	4195	67	112	85	0	4195247001	9
572	4195	131	116	90	0	4195483000	9
573	4195	138	111	91	1	4195556000	9
574	4195	143	116	91	0	4195324000	9
575	4196	13	106	81	0	4196655000	9
576	4196	27	108	82	0	4196615001	9
577	4196	42	111	83	0	4196230000	9
578	4196	43	112	83	0	4196663001	9
579	4196	53	110	84	0	4196183001	9
580	4196	55	112	84	0	4196062001	9
581	4196	137	110	91	1	4196653001	9
582	4196	141	114	91	0	4196101000	9
583	4196	142	115	91	0	4196482000	9
584	4197	12	105	81	0	4197676001	9
585	4197	40	109	83	0	4197066000	9
586	4197	67	112	85	0	4197997001	9
587	4197	115	112	89	1	4197898001	9
588	4197	126	111	90	1	4197784000	9
589	4198	26	107	82	0	4198071000	9
590	4198	129	114	90	0	4198304000	9
591	4198	143	116	91	0	4198087001	9
592	4199	3	108	80	1	4199530000	9
593	4199	5	110	80	1	4199530000	9
594	4199	7	112	80	1	4199892001	9
595	4199	9	114	80	1	4199782000	9
596	4199	14	107	81	0	4199977001	9
597	4199	15	108	81	0	4199072001	9
598	4199	29	110	82	0	4199317001	9
599	4199	39	108	83	0	4199824000	9
600	4199	41	110	83	0	4199502000	9
601	4199	52	109	84	0	4199758000	9
602	4199	53	110	84	0	4199514001	9
603	4199	54	111	84	0	4199196001	9
604	4199	66	111	85	0	4199339001	9
605	4199	103	112	88	1	4199067000	9
606	4199	130	115	90	0	4199450000	9
607	4199	131	116	90	0	4199342001	9
608	4199	142	115	91	0	4199594001	9
609	4200	2	107	80	1	4200923000	9
610	4200	4	109	80	1	4200226001	9
611	4200	6	111	80	1	4200054001	9
612	4200	8	113	80	1	4200265001	9
613	4200	10	115	80	1	4200638001	9
614	4200	12	105	81	0	4200721001	9
615	4200	13	106	81	0	4200008001	9
616	4200	25	106	82	0	4200059000	9
617	4200	27	108	82	0	4200755001	9
618	4200	28	109	82	0	4200077000	9
619	4200	91	112	87	1	4200137001	9
620	4200	143	116	91	0	4200434001	9
621	4201	0	105	80	1	4201940001	9
622	4201	1	106	80	1	4201212001	9
623	4201	40	109	83	0	4201257001	9
624	4201	55	112	84	0	4201247000	9
625	4201	138	111	91	1	4201235001	9
626	4202	3	108	80	1	4202238001	9
627	4202	5	110	80	1	4202323000	9
628	4202	6	111	80	1	4202422001	9
629	4202	7	112	80	1	4202892001	9
630	4202	9	114	80	1	4202188000	9
631	4202	26	107	82	0	4202151001	9
632	4202	38	107	83	0	4202539001	9
633	4202	52	109	84	0	4202786000	9
634	4202	65	110	85	0	4202193001	9
635	4202	67	112	85	0	4202480001	9
636	4202	79	112	86	0	4202209000	9
637	4202	143	116	91	0	4202576001	9
638	4203	4	109	80	1	4203480000	9
639	4203	8	113	80	1	4203068001	9
640	4203	10	115	80	1	4203861000	9
641	4203	13	106	81	0	4203257001	9
642	4203	25	106	82	0	4203338000	9
643	4203	39	108	83	0	4203717001	9
644	4203	41	110	83	0	4203778000	9
645	4203	54	111	84	0	4203489001	9
646	4203	66	111	85	0	4203245000	9
647	4203	103	112	88	1	4203933000	9
648	4203	127	112	90	1	4203870001	9
649	4204	24	105	82	0	4204133000	9
650	4204	53	110	84	0	4204215001	9
651	4204	55	112	84	0	4204871001	9
652	4204	65	110	85	0	4204695001	9
653	4205	15	108	81	1	4205383001	9
654	4205	16	109	81	1	4205769000	9
655	4205	17	110	81	1	4205718001	9
656	4205	18	111	81	1	4205862000	9
657	4205	19	112	81	1	4205983000	9
658	4205	20	113	81	1	4205096001	9
659	4205	21	114	81	1	4205993000	9
660	4205	37	106	83	0	4205106001	9
661	4205	38	107	83	0	4205382000	9
662	4205	40	109	83	0	4205740000	9
663	4205	51	108	84	0	4205235001	9
664	4205	67	112	85	0	4205964001	9
665	4205	78	111	86	0	4205501001	9
666	4205	115	112	89	1	4205120001	9
667	4206	13	106	81	1	4206902000	9
668	4206	14	107	81	1	4206009001	9
669	4206	26	107	82	0	4206076000	9
670	4206	27	108	82	0	4206883001	9
671	4206	64	109	85	0	4206798000	9
672	4206	79	112	86	0	4206973001	9
673	4206	91	112	87	0	4206115001	9
674	4206	139	112	91	1	4206303001	9
675	4207	2	107	80	1	4207847001	9
676	4207	11	116	80	1	4207044000	9
677	4207	22	115	81	1	4207048000	9
678	4207	24	105	82	0	4207282000	9
679	4207	25	106	82	0	4207058000	9
680	4207	50	107	84	0	4207796001	9
681	4207	138	111	91	1	4207635000	9
682	4208	1	106	80	1	4208783001	9
683	4208	12	105	81	1	4208227001	9
684	4208	15	108	81	1	4208346000	9
685	4208	16	109	81	1	4208391000	9
686	4208	17	110	81	1	4208495000	9
687	4208	18	111	81	1	4208961000	9
688	4208	19	112	81	1	4208477001	9
689	4208	20	113	81	1	4208098000	9
690	4208	21	114	81	1	4208329000	9
691	4208	37	106	83	0	4208203001	9
692	4208	39	108	83	0	4208496000	9
693	4208	42	111	83	0	4208843001	9
694	4208	51	108	84	0	4208902001	9
695	4208	52	109	84	0	4208495000	9
