event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns	theta_idx
59	4159	16	113	86	0	4159407001	7
60	4159	25	110	88	0	4159808001	7
61	4160	1	110	84	1	4160939000	8
62	4160	5	114	84	0	4160474001	7
63	4160	11	114	85	0	4160617001	7
64	4160	15	112	86	0	4160609001	7
65	4160	24	109	88	0	4160133001	7
66	4161	7	110	85	1	4161843001	8
67	4161	20	111	87	0	4161957001	8
68	4161	21	112	87	0	4161466001	8
69	4161	30	109	89	0	4161522001	8
70	4162	4	113	84	0	4162968000	8
71	4162	9	112	85	0	4162116001	8
72	4162	16	113	86	0	4162128000	8
73	4162	17	114	86	0	4162622000	8
74	4162	26	111	88	0	4162382001	8
75	4163	10	113	85	0	4163077001	8
76	4163	18	109	87	1	4163829000	8
77	4163	22	113	87	0	4163482001	8
78	4163	25	110	88	0	4163033000	8
79	4164	11	114	85	0	4164554000	8
80	4164	15	112	86	0	4164518001	8
81	4164	21	112	87	0	4164052001	8
82	4164	26	111	88	0	4164646001	8
83	4164	31	110	89	0	4164135001	8
84	4165	5	114	84	0	4165488000	8
85	4165	7	110	85	1	4165244001	8
86	4165	13	110	86	1	4165312000	8
87	4165	14	111	86	0	4165600001	8
88	4165	16	113	86	0	4165920000	8
89	4165	17	114	86	0	4165591000	8
90	4165	20	111	87	0	4165574000	8
91	4165	27	112	88	0	4165087000	8
92	4166	2	111	84	1	4166889001	8
93	4166	6	109	85	1	4166027000	8
94	4166	22	113	87	0	4166169000	8
95	4166	23	114	87	0	4166992001	8
96	4166	24	109	88	1	4166944001	8
97	4166	26	111	88	0	4166875001	8
98	4166	30	109	89	0	4166660000	8
99	4166	31	110	89	0	4166554001	8
100	4167	21	112	87	0	4167139000	8
101	4167	27	112	88	0	4167268000	8
102	4167	32	111	89	0	4167079001	8
103	4168	0	109	84	1	4168331001	8
104	4168	11	114	85	0	4168304000	8
105	4168	13	110	86	1	4168947000	8
106	4168	28	113	88	0	4168166000	8
107	4169	23	114	87	0	4169759000	8
108	4170	2	111	84	1	4170984001	8
109	4170	16	113	86	0	4170878001	8
110	4170	17	114	86	0	4170728001	8
111	4170	19	110	87	1	4170763001	8
112	4170	21	112	87	0	4170644000	8
113	4170	22	113	87	0	4170240000	8
114	4170	27	112	88	0	4170417001	8
115	4170	28	113	88	0	4170897000	8
116	4170	32	111	89	0	4170285000	8
117	4170	33	112	89	0	4170262001	8
118	4171	1	110	84	1	4171994001	8
119	4171	8	111	85	1	4171514001	8
120	4171	15	112	86	0	4171405000	8
121	4171	26	111	88	0	4171429000	8
122	4171	29	114	88	0	4171658001	8
123	4172	14	111	86	1	4172808000	8
124	4172	30	109	89	1	4172230000	8
125	4172	34	113	89	0	4172665001	8
126	4173	33	112	89	0	4173063000	8
127	4174	3	112	84	1	4174637001	8
128	4174	12	109	86	1	4174752001	8
129	4174	22	113	87	0	4174029001	8
130	4174	23	114	87	0	4174348001	8
131	4174	27	112	88	0	4174100000	8
132	4174	29	114	88	0	4174268001	8
133	4175	8	111	85	1	4175405001	8
134	4175	17	114	86	0	4175804000	8
135	4175	19	110	87	1	4175993001	8
136	4175	25	110	88	1	4175030000	8
137	4175	28	113	88	0	4175124000	8
138	4175	32	111	89	0	4175233000	8
139	4175	34	113	89	0	4175174001	8
140	4175	35	114	89	0	4175430000	8
141	4177	14	111	86	1	4177241000	8
142	4177	29	114	88	0	4177840000	8
143	4177	33	112	89	0	4177521000	8
144	4177	35	114	89	0	4177867000	8
145	4178	13	110	86	1	4178038001	8
146	4178	28	113	88	0	4178857001	8
147	4178	34	113	89	0	4178488001	8
148	4179	2	111	84	1	4179245001	8
149	4179	9	112	85	1	4179833001	8
150	4179	25	110	88	1	4179014000	8
151	4179	31	110	89	1	4179101000	8
152	4180	3	112	84	1	4180010000	8
153	4180	20	111	87	1	4180413001	8
154	4181	29	114	88	0	4181473001	8
155	4181	35	114	89	0	4181540001	8
156	4182	14	111	86	1	4182120001	8
157	4182	15	112	86	1	4182689000	8
158	4182	26	111	88	1	4182767001	8
159	4182	33	112	89	0	4182514001	8
160	4182	34	113	89	0	4182342001	8
161	4183	7	110	85	1	4183851001	8
162	4183	8	111	85	1	4183323001	8
163	4183	31	110	89	1	4183614000	8
164	4184	9	112	85	1	4184539001	8
165	4184	20	111	87	1	4184965001	8
166	4185	3	112	84	1	4185323001	8
167	4185	35	114	89	0	4185811001	8
168	4187	15	112	86	1	4187728000	9
169	4187	26	111	88	1	4187114001	9
170	4188	9	112	85	1	4188682000	9
171	4188	21	112	87	1	4188492000	9
172	4188	32	111	89	1	4188851000	9
173	4189	3	112	84	0	4189158000	9
174	4190	26	111	88	1	4190760001	9
175	4190	35	114	89	0	4190858000	9
176	4191	3	112	84	0	4191821001	9
177	4191	15	112	86	1	4191499000	9
178	4192	2	111	84	0	4192696001	9
179	4193	21	112	87	1	4193918000	9
180	4193	27	112	88	1	4193396000	9
181	4193	32	111	89	1	4193784001	9
182	4195	2	111	84	0	4195496001	9
183	4195	9	112	85	0	4195247001	9
184	4196	1	110	84	0	4196183001	9
185	4196	3	112	84	0	4196062001	9
186	4197	9	112	85	0	4197997001	9
187	4197	33	112	89	1	4197898001	9
188	4199	0	109	84	0	4199758000	9
189	4199	1	110	84	0	4199514001	9
190	4199	2	111	84	0	4199196001	9
191	4199	8	111	85	0	4199339001	9
192	4199	27	112	88	1	4199067000	9
193	4200	21	112	87	1	4200137001	9
194	4201	3	112	84	0	4201247000	9
195	4202	0	109	84	0	4202786000	9
196	4202	7	110	85	0	4202193001	9
197	4202	9	112	85	0	4202480001	9
198	4202	15	112	86	0	4202209000	9
199	4203	2	111	84	0	4203489001	9
200	4203	8	111	85	0	4203245000	9
201	4203	27	112	88	1	4203933000	9
202	4204	1	110	84	0	4204215001	9
203	4204	3	112	84	0	4204871001	9
204	4204	7	110	85	0	4204695001	9
205	4205	9	112	85	0	4205964001	9
206	4205	14	111	86	0	4205501001	9
207	4205	33	112	89	1	4205120001	9
208	4206	6	109	85	0	4206798000	9
209	4206	15	112	86	0	4206973001	9
210	4206	21	112	87	0	4206115001	9
211	4208	0	109	84	0	4208495000	9
212	4208	7	110	85	0	4208411001	9
213	4208	8	111	85	0	4208843001	9
214	4208	13	110	86	0	4208128001	9
215	4208	14	111	86	0	4208842001	9
216	4208	21	112	87	0	4208711001	9
217	4208	28	113	88	1	4208566001	9
218	4209	1	110	84	0	4209022001	9
219	4210	6	109	85	0	4210704000	9
220	4210	33	112	89	1	4210732000	9
221	4211	2	111	84	0	4211508001	9
222	4211	9	112	85	0	4211800000	9
223	4211	12	109	86	0	4211069001	9
224	4211	13	110	86	0	4211436000	9
225	4211	14	111	86	0	4211959000	9
226	4211	20	111	87	0	4211729001	9
227	4212	15	112	86	0	4212242000	9
228	4212	21	112	87	0	4212505000	9
229	4212	27	112	88	0	4212738001	9
230	4213	7	110	85	0	4213595001	9
231	4213	12	109	86	0	4213619001	9
232	4214	20	111	87	0	4214748000	9
233	4215	6	109	85	0	4215424000	9
234	4215	13	110	86	0	4215704000	9
235	4215	19	110	87	0	4215007000	9
236	4215	27	112	88	0	4215401000	9
237	4216	0	109	84	0	4216191001	9
238	4216	21	112	87	0	4216879000	9
239	4216	26	111	88	0	4216895001	9
240	4216	28	113	88	0	4216794000	9
241	4217	12	109	86	0	4217637000	9
242	4218	19	110	87	0	4218259000	9
243	4218	33	112	89	0	4218616001	9
244	4219	18	109	87	0	4219292000	9
245	4219	20	111	87	0	4219453001	9
246	4220	13	110	86	0	4220494000	9
247	4220	25	110	88	0	4220840000	9
248	4220	27	112	88	0	4220328001	9
249	4221	14	111	86	0	4221223001	9
250	4221	26	111	88	0	4221086000	9
251	4222	0	109	84	1	4222967001	10
252	4222	12	109	86	0	4222681001	10
253	4222	33	112	89	0	4222221001	9
254	4223	1	110	84	1	4223220001	10
255	4223	2	111	84	1	4223178001	10
256	4223	3	112	84	1	4223606000	10
257	4223	4	113	84	1	4223663001	10
258	4223	5	114	84	1	4223421001	10
259	4223	18	109	87	0	4223351001	10
260	4223	19	110	87	0	4223144001	10
261	4223	24	109	88	0	4223992000	10
262	4223	32	111	89	0	4223030001	10
263	4224	25	110	88	1	4224396000	10
264	4224	26	111	88	0	4224411000	10
265	4224	27	112	88	0	4224822000	10
266	4225	1	110	84	1	4225489000	10
267	4226	0	109	84	1	4226038000	10
268	4226	2	111	84	1	4226138000	10
269	4226	3	112	84	1	4226515000	10
270	4226	4	113	84	1	4226404000	10
271	4226	5	114	84	1	4226251001	10
272	4226	24	109	88	0	4226968000	10
273	4226	31	110	89	0	4226078001	10
274	4227	18	109	87	0	4227690000	10
275	4227	25	110	88	0	4227851001	10
276	4227	33	112	89	0	4227830001	10
277	4228	32	111	89	0	4228115000	10
278	4229	6	109	85	1	4229720001	10
279	4229	7	110	85	1	4229879001	10
280	4229	8	111	85	1	4229475001	10
281	4229	9	112	85	1	4229600001	10
282	4229	11	114	85	1	4229923000	10
283	4229	31	110	89	0	4229339000	10
284	4230	10	113	85	1	4230077001	10
285	4230	24	109	88	0	4230371001	10
286	4230	30	109	89	0	4230338000	10
287	4232	6	109	85	1	4232676001	10
288	4232	7	110	85	1	4232897001	10
289	4232	8	111	85	1	4232249000	10
290	4232	9	112	85	1	4232437001	10
291	4232	11	114	85	1	4232529000	10
292	4232	26	111	88	0	4232840000	10
293	4233	1	110	84	1	4233683000	10
294	4233	10	113	85	1	4233232001	10
295	4233	31	110	89	0	4233876000	10
296	4234	30	109	89	0	4234528001	10
297	4235	12	109	86	1	4235758001	10
298	4235	13	110	86	1	4235125000	10
299	4235	14	111	86	1	4235666001	10
300	4235	15	112	86	1	4235999000	10
301	4235	16	113	86	1	4235666001	10
302	4236	17	114	86	1	4236134000	10
303	4236	25	110	88	0	4236555000	10
304	4237	13	110	86	1	4237887001	10
305	4237	24	109	88	0	4237116000	10
306	4238	8	111	85	1	4238318000	10
307	4238	14	111	86	1	4238524001	10
308	4238	15	112	86	1	4238945001	10
309	4238	16	113	86	1	4238503001	10
310	4238	17	114	86	1	4238766001	10
311	4238	34	113	89	0	4238530001	10
312	4239	2	111	84	1	4239387001	10
313	4239	12	109	86	1	4239289000	10
314	4239	30	109	89	0	4239547001	10
315	4239	32	111	89	1	4239249001	10
316	4241	19	110	87	1	4241958000	10
317	4241	21	112	87	1	4241891000	10
318	4241	31	110	89	0	4241544001	10
319	4242	5	114	84	1	4242063001	10
320	4242	9	112	85	1	4242850001	10
321	4242	11	114	85	1	4242699001	10
322	4242	18	109	87	1	4242433001	10
323	4242	20	111	87	1	4242184001	10
324	4242	22	113	87	1	4242252001	10
325	4242	23	114	87	1	4242972001	10
326	4243	4	113	84	1	4243733000	10
327	4244	19	110	87	1	4244976001	10
328	4244	20	111	87	1	4244843000	10
329	4244	21	112	87	1	4244912000	10
330	4245	13	110	86	1	4245490000	10
331	4245	18	109	87	1	4245149001	10
332	4245	22	113	87	1	4245566000	10
333	4245	23	114	87	1	4245922000	10
334	4246	17	114	86	1	4246788000	10
335	4246	25	110	88	1	4246960001	10
336	4247	24	109	88	1	4247996001	10
337	4247	26	111	88	1	4247543000	10
338	4247	27	112	88	1	4247687000	10
339	4248	7	110	85	1	4248524000	10
340	4248	28	113	88	1	4248867001	10
341	4248	29	114	88	1	4248620000	10
342	4250	16	113	86	1	4250035001	10
343	4250	25	110	88	1	4250353001	10
344	4250	26	111	88	1	4250771000	10
345	4250	27	112	88	1	4250464001	10
346	4251	20	111	87	1	4251819001	10
347	4251	24	109	88	1	4251043000	10
348	4251	28	113	88	1	4251976000	10
349	4251	29	114	88	1	4251433000	10
350	4252	14	111	86	1	4252721001	10
351	4253	21	112	87	1	4253054000	10
352	4253	27	112	88	1	4253901000	10
353	4254	25	110	88	1	4254308001	10
354	4254	30	109	89	1	4254965001	10
355	4254	31	110	89	1	4254045001	10
356	4254	32	111	89	1	4254635001	10
357	4254	33	112	89	1	4254592000	10
358	4254	34	113	89	1	4254751000	10
359	4255	35	114	89	1	4255691000	10
360	4256	23	114	87	1	4256158000	10
361	4256	26	111	88	1	4256227000	10
362	4256	31	110	89	1	4256946000	10
363	4257	0	109	84	1	4257066001	10
364	4257	33	112	89	1	4257717000	10
365	4257	34	113	89	1	4257866000	11
366	4258	19	110	87	1	4258421001	11
367	4258	24	109	88	1	4258853001	11
368	4258	29	114	88	1	4258881000	11
369	4258	30	109	89	1	4258067001	11
370	4258	32	111	89	1	4258492001	11
371	4258	35	114	89	1	4258800001	11
372	4259	22	113	87	1	4259644001	11
373	4262	31	110	89	1	4262112001	11
374	4268	34	113	89	1	4268424000	11
375	4269	33	112	89	1	4269736001	11
376	4275	35	114	89	1	4275165001	11
377	4277	15	112	86	1	4277810000	11
378	4520	35	114	89	0	4520778000	11
379	4522	31	110	89	0	4522516000	11
380	4522	32	111	89	0	4522893000	11
381	4522	33	112	89	0	4522450000	11
382	4522	34	113	89	0	4522003001	11
383	4523	30	109	89	0	4523833000	11
384	4523	35	114	89	0	4523484000	11
385	4524	24	109	88	0	4524572000	11
386	4524	31	110	89	0	4524829001	11
387	4524	34	113	89	1	4524134000	11
388	4525	29	114	88	0	4525636000	11
389	4525	33	112	89	0	4525048001	11
390	4526	25	110	88	1	4526559000	11
391	4526	26	111	88	0	4526164001	11
392	4526	27	112	88	0	4526569001	11
393	4526	28	113	88	0	4526743000	11
394	4526	30	109	89	0	4526910001	11
395	4526	32	111	89	0	4526151000	11
396	4526	34	113	89	0	4526685001	11
397	4526	35	114	89	0	4526322001	11
398	4527	24	109	88	0	4527066001	11
399	4527	29	114	88	0	4527616001	11
400	4527	31	110	89	0	4527728000	11
401	4528	21	112	87	0	4528714001	11
402	4528	22	113	87	0	4528865000	11
403	4528	23	114	87	0	4528785000	11
404	4528	26	111	88	0	4528308000	11
405	4528	27	112	88	0	4528528001	11
406	4528	28	113	88	1	4528702000	11
407	4528	33	112	89	0	4528913000	11
408	4529	19	110	87	0	4529572001	11
409	4529	20	111	87	0	4529716001	11
410	4529	24	109	88	0	4529189000	11
411	4529	25	110	88	0	4529004001	11
412	4530	18	109	87	0	4530776000	10
413	4530	21	112	87	1	4530769000	10
414	4530	22	113	87	0	4530910000	10
415	4530	23	114	87	0	4530953000	10
416	4530	29	114	88	0	4530699001	10
417	4531	15	112	86	0	4531801001	10
418	4531	16	113	86	0	4531871000	10
419	4531	20	111	87	0	4531943001	10
420	4531	24	109	88	0	4531828001	10
421	4531	26	111	88	0	4531267000	10
422	4531	27	112	88	0	4531792000	10
423	4531	28	113	88	0	4531252001	10
424	4532	13	110	86	0	4532626001	10
425	4532	14	111	86	0	4532507000	10
426	4532	17	114	86	0	4532584000	10
427	4532	19	110	87	0	4532153001	10
428	4533	12	109	86	0	4533081000	10
429	4533	15	112	86	0	4533968001	10
430	4533	16	113	86	0	4533820000	10
431	4533	18	109	87	0	4533683000	10
432	4533	21	112	87	0	4533227000	10
433	4533	22	113	87	0	4533525001	10
434	4533	23	114	87	0	4533810000	10
435	4533	30	109	89	1	4533580001	10
436	4534	9	112	85	0	4534921001	10
437	4534	11	114	85	0	4534784001	10
438	4534	13	110	86	0	4534681000	10
439	4534	14	111	86	1	4534513001	10
440	4534	17	114	86	0	4534764000	10
441	4535	7	110	85	0	4535683000	10
442	4535	12	109	86	0	4535411000	10
443	4536	6	109	85	0	4536595001	10
444	4536	8	111	85	0	4536062001	10
445	4536	10	113	85	0	4536469001	10
446	4536	15	112	86	0	4536234001	10
447	4536	16	113	86	0	4536035001	10
448	4536	20	111	87	0	4536948000	10
449	4536	30	109	89	1	4536738000	10
450	4536	31	110	89	1	4536086001	10
451	4537	7	110	85	0	4537931001	10
452	4537	9	112	85	0	4537119001	10
453	4537	11	114	85	0	4537135000	10
454	4537	14	111	86	0	4537582001	10
455	4537	24	109	88	1	4537273000	10
456	4538	1	110	84	0	4538653000	10
457	4538	2	111	84	0	4538082000	10
458	4538	3	112	84	0	4538809001	10
459	4538	4	113	84	0	4538635000	10
460	4538	5	114	84	0	4538304000	10
461	4538	8	111	85	0	4538434000	10
462	4538	17	114	86	0	4538331000	10
463	4538	31	110	89	1	4538780000	10
464	4538	32	111	89	1	4538303000	10
465	4539	0	109	84	0	4539079001	10
466	4539	2	111	84	0	4539992001	10
467	4539	6	109	85	0	4539235001	10
468	4539	9	112	85	0	4539625001	10
469	4539	10	113	85	0	4539259001	10
470	4539	11	114	85	0	4539711001	10
471	4539	13	110	86	0	4539329000	10
472	4539	25	110	88	1	4539576000	10
473	4539	33	112	89	1	4539406000	10
474	4540	1	110	84	0	4540738001	10
475	4540	3	112	84	0	4540804001	10
476	4540	4	113	84	0	4540766001	10
477	4540	5	114	84	0	4540706000	10
478	4540	7	110	85	0	4540637000	10
479	4540	18	109	87	1	4540602000	10
480	4540	24	109	88	1	4540383001	10
481	4540	26	111	88	1	4540830000	10
482	4541	0	109	84	0	4541465000	10
483	4541	32	111	89	1	4541161000	10
484	4542	2	111	84	0	4542121001	10
485	4542	19	110	87	1	4542740001	10
486	4542	25	110	88	1	4542167000	10
487	4542	33	112	89	1	4542765000	10
488	4543	3	112	84	0	4543221000	10
489	4543	12	109	86	1	4543918001	10
490	4543	18	109	87	1	4543035000	10
491	4543	20	111	87	1	4543935001	10
492	4543	26	111	88	1	4543770001	10
493	4543	27	112	88	1	4543035000	10
494	4545	1	110	84	0	4545807000	10
495	4545	13	110	86	1	4545299000	10
496	4545	19	110	87	1	4545362001	10
497	4545	27	112	88	1	4545887001	10
498	4546	6	109	85	1	4546515000	10
499	4546	7	110	85	1	4546969001	10
500	4546	12	109	86	1	4546619000	10
501	4546	14	111	86	1	4546936000	10
502	4546	20	111	87	1	4546858000	10
503	4546	21	112	87	1	4546507001	10
504	4546	31	110	89	1	4546037001	10
505	4547	13	110	86	1	4547977000	10
506	4548	15	112	86	1	4548721001	9
507	4548	30	109	89	1	4548264000	10
508	4548	33	112	89	0	4548795001	9
509	4549	0	109	84	1	4549880001	9
510	4549	6	109	85	1	4549206001	9
511	4549	14	111	86	1	4549771000	9
512	4549	21	112	87	1	4549049000	9
513	4550	1	110	84	1	4550127000	9
514	4550	7	110	85	1	4550395001	9
515	4550	8	111	85	1	4550687000	9
516	4551	9	112	85	1	4551352001	9
517	4551	27	112	88	0	4551671000	9
518	4552	0	109	84	1	4552486001	9
519	4552	2	111	84	1	4552726000	9
520	4552	15	112	86	1	4552185001	9
521	4552	33	112	89	0	4552996000	9
522	4553	1	110	84	1	4553221001	9
523	4553	8	111	85	1	4553065000	9
524	4553	16	113	86	1	4553999001	9
525	4553	21	112	87	0	4553949000	9
526	4554	3	112	84	1	4554384000	9
527	4554	7	110	85	1	4554671000	9
528	4554	9	112	85	1	4554441001	9
529	4554	27	112	88	0	4554689000	9
530	4555	1	110	84	1	4555966001	9
531	4555	2	111	84	1	4555826000	9
532	4555	32	111	89	0	4555105001	9
533	4556	15	112	86	0	4556975001	9
534	4556	21	112	87	0	4556462000	9
535	4557	3	112	84	1	4557401000	9
536	4558	16	113	86	0	4558746000	9
537	4558	26	111	88	0	4558848001	9
538	4558	27	112	88	0	4558433001	9
539	4559	32	111	89	0	4559238001	9
540	4560	15	112	86	0	4560047001	9
541	4560	21	112	87	0	4560726000	9
542	4560	33	112	89	0	4560250000	9
543	4561	9	112	85	0	4561171001	9
544	4561	20	111	87	0	4561763000	9
545	4561	26	111	88	0	4561586001	9
546	4561	31	110	89	0	4561294000	9
547	4561	35	114	89	1	4561544001	9
548	4563	3	112	84	0	4563207001	9
549	4563	15	112	86	0	4563706000	9
550	4564	9	112	85	0	4564601000	8
551	4564	14	111	86	0	4564616001	8
552	4564	20	111	87	0	4564777000	8
553	4564	29	114	88	1	4564662001	8
554	4564	34	113	89	1	4564060001	8
555	4564	35	114	89	1	4564941001	8
556	4565	26	111	88	0	4565485000	8
557	4565	31	110	89	0	4565108000	8
558	4566	3	112	84	0	4566328000	8
559	4566	28	113	88	1	4566655001	8
560	4566	33	112	89	1	4566583001	8
561	4567	14	111	86	0	4567879001	8
562	4567	23	114	87	1	4567252000	8
563	4567	25	110	88	0	4567958001	8
564	4567	34	113	89	1	4567205001	8
565	4568	8	111	85	0	4568431001	8
566	4568	9	112	85	0	4568363001	8
567	4568	15	112	86	0	4568979000	8
568	4568	20	111	87	0	4568207001	8
569	4568	21	112	87	0	4568991001	8
570	4568	29	114	88	1	4568008000	8
571	4569	3	112	84	0	4569550000	8
572	4569	22	113	87	1	4569574000	8
573	4569	27	112	88	1	4569659001	8
574	4569	31	110	89	0	4569260000	8
575	4569	33	112	89	1	4569329000	8
576	4570	17	114	86	1	4570393000	8
577	4570	23	114	87	1	4570539000	8
578	4570	28	113	88	1	4570252000	8
579	4570	32	111	89	1	4570543001	8
580	4571	14	111	86	0	4571779000	8
581	4571	19	110	87	0	4571599000	8
582	4572	2	111	84	0	4572488000	8
583	4572	8	111	85	0	4572008000	8
584	4572	25	110	88	0	4572109001	8
585	4572	26	111	88	1	4572763001	8
586	4572	27	112	88	1	4572549000	8
587	4573	16	113	86	1	4573105001	8
588	4573	21	112	87	1	4573580000	8
589	4573	22	113	87	1	4573244000	8
590	4573	23	114	87	1	4573270001	8
591	4573	29	114	88	1	4573082000	8
592	4573	33	112	89	1	4573724001	8
593	4574	3	112	84	0	4574237000	8
594	4574	11	114	85	1	4574399000	8
595	4574	17	114	86	1	4574020001	8
596	4574	31	110	89	1	4574435001	8
597	4574	32	111	89	1	4574426000	8
598	4574	35	114	89	1	4574297001	8
599	4575	2	111	84	0	4575790001	8
600	4575	7	110	85	0	4575704001	8
601	4575	10	113	85	1	4575992000	8
602	4575	13	110	86	0	4575510001	8
603	4575	15	112	86	1	4575587000	8
604	4575	19	110	87	0	4575596001	8
605	4575	26	111	88	1	4575558001	8
606	4575	27	112	88	1	4575525000	8
607	4576	16	113	86	1	4576808000	8
608	4576	17	114	86	1	4576648000	8
609	4576	20	111	87	1	4576981000	8
610	4576	21	112	87	1	4576177001	8
611	4577	5	114	84	1	4577881001	8
612	4577	11	114	85	1	4577881001	8
613	4577	25	110	88	1	4577783000	8
614	4578	28	113	88	1	4578838001	8
615	4579	9	112	85	1	4579897000	7
616	4579	15	112	86	1	4579587000	8
617	4579	20	111	87	1	4579383000	8
618	4579	22	113	87	1	4579188001	8
619	4580	2	111	84	0	4580377000	7
620	4580	4	113	84	1	4580795001	7
621	4580	7	110	85	0	4580944000	7
622	4580	10	113	85	1	4580228001	7
623	4580	14	111	86	1	4580533000	7
624	4580	21	112	87	1	4580649001	7
625	4581	1	110	84	0	4581787001	7
626	4581	5	114	84	1	4581572001	7
627	4581	11	114	85	1	4581476001	7
628	4581	19	110	87	1	4581375001	7
629	4582	16	113	86	1	4582293000	7
630	4582	26	111	88	1	4582417000	7
631	4583	3	112	84	1	4583520000	7
632	4583	9	112	85	1	4583064000	7
633	4583	14	111	86	1	4583465001	7
634	4584	4	113	84	1	4584384000	7
635	4584	10	113	85	1	4584529000	7
636	4584	15	112	86	1	4584498000	7
637	4585	5	114	84	1	4585521000	7
638	4585	8	111	85	1	4585011001	7
639	4586	13	110	86	1	4586034001	7
640	4587	1	110	84	0	4587142000	7
641	4587	3	112	84	1	4587279000	7
642	4587	8	111	85	1	4587251001	7
643	4587	9	112	85	1	4587046001	7
644	4588	2	111	84	1	4588142001	7
645	4589	7	110	85	1	4589949001	7
646	4591	2	111	84	1	4591155001	7
647	4592	3	112	84	1	4592547000	7
648	4593	1	110	84	1	4593549000	7
649	4594	4	113	84	1	4594663001	7
650	4612	29	114	88	0	4612718001	6
651	4621	15	112	86	0	4621880001	5
652	4629	3	112	84	0	4629329001	5
653	4960	30	109	89	0	4960602001	7
654	4963	24	109	88	0	4963486000	7
655	4963	30	109	89	0	4963393000	7
656	4965	31	110	89	0	4965744001	7
657	4966	24	109	88	0	4966232001	7
658	4968	30	109	89	0	4968024000	7
659	4968	31	110	89	0	4968268001	7
660	4969	18	109	87	0	4969536001	7
661	4969	24	109	88	0	4969449001	7
662	4969	25	110	88	0	4969715001	7
663	4970	32	111	89	0	4970833000	7
664	4971	31	110	89	0	4971514000	7
665	4972	12	109	86	0	4972192000	8
666	4972	18	109	87	0	4972746001	8
667	4972	25	110	88	0	4972874001	8
668	4972	30	109	89	0	4972987000	8
669	4973	19	110	87	0	4973596001	8
670	4974	24	109	88	0	4974099000	8
671	4974	26	111	88	0	4974138000	8
672	4974	32	111	89	0	4974219001	8
673	4974	33	112	89	0	4974763000	8
674	4975	12	109	86	0	4975065001	8
675	4976	19	110	87	0	4976501000	8
676	4976	25	110	88	0	4976404000	8
677	4976	31	110	89	0	4976184000	8
678	4977	6	109	85	0	4977915000	8
679	4977	12	109	86	0	4977652000	8
680	4977	13	110	86	0	4977758001	8
681	4977	18	109	87	0	4977224000	8
682	4977	26	111	88	0	4977290000	8
683	4978	33	112	89	0	4978236000	8
684	4979	20	111	87	0	4979722000	8
685	4979	26	111	88	0	4979510001	8
686	4979	27	112	88	0	4979600001	8
687	4979	32	111	89	0	4979035000	8
688	4980	13	110	86	0	4980669000	8
689	4980	19	110	87	0	4980562000	8
690	4981	0	109	84	0	4981750001	8
691	4981	6	109	85	0	4981328001	8
692	4981	12	109	86	0	4981617000	8
693	4981	25	110	88	0	4981863001	8
694	4981	34	113	89	0	4981964001	8
695	4982	7	110	85	0	4982110000	8
