event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns	theta_idx
129	4221	13	111	88	0	4221086000	9
130	4223	8	110	87	0	4223144001	10
131	4224	12	110	88	1	4224396000	10
132	4224	13	111	88	0	4224411000	10
133	4224	14	112	88	0	4224822000	10
134	4227	12	110	88	0	4227851001	10
135	4229	0	110	85	1	4229879001	10
136	4229	1	111	85	1	4229475001	10
137	4229	2	112	85	1	4229600001	10
138	4230	3	113	85	1	4230077001	10
139	4232	0	110	85	1	4232897001	10
140	4232	1	111	85	1	4232249000	10
141	4232	2	112	85	1	4232437001	10
142	4232	13	111	88	0	4232840000	10
143	4233	3	113	85	1	4233232001	10
144	4235	4	110	86	1	4235125000	10
145	4235	5	111	86	1	4235666001	10
146	4235	6	112	86	1	4235999000	10
147	4235	7	113	86	1	4235666001	10
148	4236	12	110	88	0	4236555000	10
149	4237	4	110	86	1	4237887001	10
150	4238	1	111	85	1	4238318000	10
151	4238	5	111	86	1	4238524001	10
152	4238	6	112	86	1	4238945001	10
153	4238	7	113	86	1	4238503001	10
154	4241	8	110	87	1	4241958000	10
155	4241	10	112	87	1	4241891000	10
156	4242	2	112	85	1	4242850001	10
157	4242	9	111	87	1	4242184001	10
158	4242	11	113	87	1	4242252001	10
159	4244	8	110	87	1	4244976001	10
160	4244	9	111	87	1	4244843000	10
161	4244	10	112	87	1	4244912000	10
162	4245	4	110	86	1	4245490000	10
163	4245	11	113	87	1	4245566000	10
164	4246	12	110	88	1	4246960001	10
165	4247	13	111	88	1	4247543000	10
166	4247	14	112	88	1	4247687000	10
167	4248	0	110	85	1	4248524000	10
168	4248	15	113	88	1	4248867001	10
169	4250	7	113	86	1	4250035001	10
170	4250	12	110	88	1	4250353001	10
171	4250	13	111	88	1	4250771000	10
172	4250	14	112	88	1	4250464001	10
173	4251	9	111	87	1	4251819001	10
174	4251	15	113	88	1	4251976000	10
175	4252	5	111	86	1	4252721001	10
176	4253	10	112	87	1	4253054000	10
177	4253	14	112	88	1	4253901000	10
178	4254	12	110	88	1	4254308001	10
179	4256	13	111	88	1	4256227000	10
180	4258	8	110	87	1	4258421001	11
181	4259	11	113	87	1	4259644001	11
182	4277	6	112	86	1	4277810000	11
183	4526	12	110	88	1	4526559000	11
184	4526	13	111	88	0	4526164001	11
185	4526	14	112	88	0	4526569001	11
186	4526	15	113	88	0	4526743000	11
187	4528	10	112	87	0	4528714001	11
188	4528	11	113	87	0	4528865000	11
189	4528	13	111	88	0	4528308000	11
190	4528	14	112	88	0	4528528001	11
191	4528	15	113	88	1	4528702000	11
192	4529	8	110	87	0	4529572001	11
193	4529	9	111	87	0	4529716001	11
194	4529	12	110	88	0	4529004001	11
195	4530	10	112	87	1	4530769000	10
196	4530	11	113	87	0	4530910000	10
197	4531	6	112	86	0	4531801001	10
198	4531	7	113	86	0	4531871000	10
199	4531	9	111	87	0	4531943001	10
200	4531	13	111	88	0	4531267000	10
201	4531	14	112	88	0	4531792000	10
202	4531	15	113	88	0	4531252001	10
203	4532	4	110	86	0	4532626001	10
204	4532	5	111	86	0	4532507000	10
205	4532	8	110	87	0	4532153001	10
206	4533	6	112	86	0	4533968001	10
207	4533	7	113	86	0	4533820000	10
208	4533	10	112	87	0	4533227000	10
209	4533	11	113	87	0	4533525001	10
210	4534	2	112	85	0	4534921001	10
211	4534	4	110	86	0	4534681000	10
212	4534	5	111	86	1	4534513001	10
213	4535	0	110	85	0	4535683000	10
214	4536	1	111	85	0	4536062001	10
215	4536	3	113	85	0	4536469001	10
216	4536	6	112	86	0	4536234001	10
217	4536	7	113	86	0	4536035001	10
218	4536	9	111	87	0	4536948000	10
219	4537	0	110	85	0	4537931001	10
220	4537	2	112	85	0	4537119001	10
221	4537	5	111	86	0	4537582001	10
222	4538	1	111	85	0	4538434000	10
223	4539	2	112	85	0	4539625001	10
224	4539	3	113	85	0	4539259001	10
225	4539	4	110	86	0	4539329000	10
226	4539	12	110	88	1	4539576000	10
227	4540	0	110	85	0	4540637000	10
228	4540	13	111	88	1	4540830000	10
229	4542	8	110	87	1	4542740001	10
230	4542	12	110	88	1	4542167000	10
231	4543	9	111	87	1	4543935001	10
232	4543	13	111	88	1	4543770001	10
233	4543	14	112	88	1	4543035000	10
234	4545	4	110	86	1	4545299000	10
235	4545	8	110	87	1	4545362001	10
236	4545	14	112	88	1	4545887001	10
237	4546	0	110	85	1	4546969001	10
238	4546	5	111	86	1	4546936000	10
239	4546	9	111	87	1	4546858000	10
240	4546	10	112	87	1	4546507001	10
241	4547	4	110	86	1	4547977000	10
242	4548	6	112	86	1	4548721001	9
243	4549	5	111	86	1	4549771000	9
244	4549	10	112	87	1	4549049000	9
245	4550	0	110	85	1	4550395001	9
246	4550	1	111	85	1	4550687000	9
247	4551	2	112	85	1	4551352001	9
248	4551	14	112	88	0	4551671000	9
249	4552	6	112	86	1	4552185001	9
250	4553	1	111	85	1	4553065000	9
251	4553	7	113	86	1	4553999001	9
252	4553	10	112	87	0	4553949000	9
253	4554	0	110	85	1	4554671000	9
254	4554	2	112	85	1	4554441001	9
255	4554	14	112	88	0	4554689000	9
256	4556	6	112	86	0	4556975001	9
257	4556	10	112	87	0	4556462000	9
258	4558	7	113	86	0	4558746000	9
259	4558	13	111	88	0	4558848001	9
260	4558	14	112	88	0	4558433001	9
261	4560	6	112	86	0	4560047001	9
262	4560	10	112	87	0	4560726000	9
263	4561	2	112	85	0	4561171001	9
264	4561	9	111	87	0	4561763000	9
265	4561	13	111	88	0	4561586001	9
266	4563	6	112	86	0	4563706000	9
267	4564	2	112	85	0	4564601000	8
268	4564	5	111	86	0	4564616001	8
269	4564	9	111	87	0	4564777000	8
270	4565	13	111	88	0	4565485000	8
271	4566	15	113	88	1	4566655001	8
272	4567	5	111	86	0	4567879001	8
273	4567	12	110	88	0	4567958001	8
274	4568	1	111	85	0	4568431001	8
275	4568	2	112	85	0	4568363001	8
276	4568	6	112	86	0	4568979000	8
277	4568	9	111	87	0	4568207001	8
278	4568	10	112	87	0	4568991001	8
279	4569	11	113	87	1	4569574000	8
280	4569	14	112	88	1	4569659001	8
281	4570	15	113	88	1	4570252000	8
282	4571	5	111	86	0	4571779000	8
283	4571	8	110	87	0	4571599000	8
284	4572	1	111	85	0	4572008000	8
285	4572	12	110	88	0	4572109001	8
286	4572	13	111	88	1	4572763001	8
287	4572	14	112	88	1	4572549000	8
288	4573	7	113	86	1	4573105001	8
289	4573	10	112	87	1	4573580000	8
290	4573	11	113	87	1	4573244000	8
291	4575	0	110	85	0	4575704001	8
292	4575	3	113	85	1	4575992000	8
293	4575	4	110	86	0	4575510001	8
294	4575	6	112	86	1	4575587000	8
295	4575	8	110	87	0	4575596001	8
296	4575	13	111	88	1	4575558001	8
297	4575	14	112	88	1	4575525000	8
298	4576	7	113	86	1	4576808000	8
299	4576	9	111	87	1	4576981000	8
300	4576	10	112	87	1	4576177001	8
301	4577	12	110	88	1	4577783000	8
302	4578	15	113	88	1	4578838001	8
303	4579	2	112	85	1	4579897000	7
304	4579	6	112	86	1	4579587000	8
305	4579	9	111	87	1	4579383000	8
306	4579	11	113	87	1	4579188001	8
307	4580	0	110	85	0	4580944000	7
308	4580	3	113	85	1	4580228001	7
309	4580	5	111	86	1	4580533000	7
310	4580	10	112	87	1	4580649001	7
311	4581	8	110	87	1	4581375001	7
312	4582	7	113	86	1	4582293000	7
313	4582	13	111	88	1	4582417000	7
314	4583	2	112	85	1	4583064000	7
315	4583	5	111	86	1	4583465001	7
316	4584	3	113	85	1	4584529000	7
317	4584	6	112	86	1	4584498000	7
318	4585	1	111	85	1	4585011001	7
319	4586	4	110	86	1	4586034001	7
320	4587	1	111	85	1	4587251001	7
321	4587	2	112	85	1	4587046001	7
322	4589	0	110	85	1	4589949001	7
323	4621	6	112	86	0	4621880001	5
324	4969	12	110	88	0	4969715001	7
325	4972	12	110	88	0	4972874001	8
326	4973	8	110	87	0	4973596001	8
327	4974	13	111	88	0	4974138000	8
328	4976	8	110	87	0	4976501000	8
329	4976	12	110	88	0	4976404000	8
330	4977	4	110	86	0	4977758001	8
331	4977	13	111	88	0	4977290000	8
332	4979	9	111	87	0	4979722000	8
333	4979	13	111	88	0	4979510001	8
334	4979	14	112	88	0	4979600001	8
335	4980	4	110	86	0	4980669000	8
336	4980	8	110	87	0	4980562000	8
337	4981	12	110	88	0	4981863001	8
338	4982	0	110	85	0	4982110000	8
339	4982	9	111	87	0	4982980001	8
340	4982	13	111	88	0	4982623000	8
341	4982	14	112	88	1	4982617001	8
342	4983	5	111	86	0	4983858001	8
343	4983	10	112	87	0	4983145001	8
344	4984	4	110	86	0	4984224001	8
345	4985	0	110	85	0	4985437001	8
346	4985	8	110	87	0	4985304000	8
347	4985	9	111	87	0	4985628001	8
348	4985	14	112	88	0	4985068001	8
349	4985	15	113	88	0	4985113001	8
350	4986	10	112	87	0	4986954001	8
351	4987	0	110	85	0	4987927000	8
352	4987	4	110	86	0	4987868000	8
353	4987	5	111	86	0	4987110001	8
354	4987	13	111	88	0	4987411001	8
355	4988	6	112	86	0	4988945001	8
356	4988	14	112	88	0	4988510001	8
357	4988	15	113	88	0	4988657000	8
358	4989	1	111	85	0	4989667001	8
359	4989	9	111	87	0	4989327000	8
360	4989	10	112	87	0	4989860000	8
361	4990	5	111	86	0	4990297001	8
362	4990	11	113	87	0	4990197001	8
363	4991	6	112	86	0	4991921001	8
364	4992	0	110	85	0	4992489000	8
365	4992	1	111	85	0	4992785001	8
366	4992	4	110	86	0	4992836001	8
367	4992	10	112	87	0	4992802001	8
368	4992	14	112	88	0	4992061000	8
369	4992	15	113	88	0	4992261000	8
370	4993	9	111	87	0	4993454000	8
371	4993	11	113	87	0	4993497001	8
372	4994	2	112	85	0	4994422000	8
373	4994	5	111	86	0	4994662001	8
374	4994	6	112	86	0	4994480000	8
375	4995	7	113	86	0	4995525001	8
376	4995	14	112	88	0	4995956000	8
377	4996	1	111	85	0	4996518001	8
378	4996	10	112	87	0	4996136000	8
379	4996	11	113	87	0	4996748000	8
380	4996	15	113	88	0	4996016001	8
381	4997	2	112	85	0	4997392001	8
382	4997	6	112	86	0	4997598000	8
383	4998	7	113	86	0	4998579000	8
384	4998	10	112	87	0	4998603000	8
385	4999	15	113	88	0	4999488000	8
386	5000	1	111	85	0	5000087001	8
387	5000	2	112	85	0	5000612000	8
388	5000	11	113	87	0	5000278001	8
389	5001	3	113	85	0	5001712001	9
390	5001	7	113	86	0	5001161000	9
391	5002	6	112	86	0	5002060000	9
392	5003	2	112	85	0	5003854001	9
393	5004	7	113	86	0	5004204001	9
394	5004	11	113	87	0	5004354000	9
395	5005	3	113	85	0	5005065001	9
396	5007	7	113	86	0	5007792001	9
397	5008	3	113	85	0	5008696001	9
398	5012	2	112	85	0	5012307000	9
399	5013	3	113	85	0	5013567001	9
400	5013	13	111	88	1	5013985001	9
401	5013	14	112	88	1	5013264000	9
402	5013	15	113	88	1	5013673001	9
403	5015	12	110	88	1	5015869001	9
404	5017	11	113	87	1	5017327001	9
405	5018	13	111	88	1	5018400000	9
406	5018	14	112	88	1	5018237000	9
407	5018	15	113	88	1	5018417000	9
408	5019	9	111	87	1	5019573001	9
409	5019	10	112	87	1	5019665000	9
410	5020	8	110	87	1	5020885000	9
411	5020	14	112	88	1	5020714001	9
412	5021	12	110	88	1	5021040000	9
413	5021	13	111	88	1	5021821000	9
414	5022	11	113	87	1	5022087000	9
415	5022	15	113	88	1	5022188000	9
416	5024	7	113	86	1	5024624000	9
417	5024	9	111	87	1	5024459000	9
418	5024	10	112	87	1	5024926001	9
419	5024	12	110	88	1	5024637001	9
420	5025	6	112	86	1	5025885000	9
421	5025	8	110	87	1	5025811001	9
422	5025	11	113	87	1	5025449001	9
423	5026	5	111	86	1	5026885000	9
424	5027	4	110	86	1	5027900000	9
425	5027	9	111	87	1	5027537000	9
426	5027	10	112	87	1	5027932000	9
427	5028	8	110	87	1	5028976000	9
428	5028	14	112	88	1	5028718001	9
429	5029	7	113	86	1	5029696001	9
430	5030	2	112	85	1	5030783000	9
431	5030	6	112	86	1	5030504001	9
432	5031	3	113	85	1	5031131001	9
433	5031	5	111	86	1	5031951000	9
434	5032	0	110	85	1	5032856000	9
435	5032	1	111	85	1	5032551001	9
436	5032	4	110	86	1	5032542000	9
437	5033	6	112	86	1	5033538000	9
438	5033	7	113	86	1	5033562000	9
439	5034	11	113	87	1	5034001000	9
440	5035	2	112	85	1	5035866000	9
441	5035	3	113	85	1	5035425000	9
442	5035	4	110	86	1	5035910001	9
443	5035	5	111	86	1	5035712000	9
444	5037	0	110	85	1	5037465001	9
445	5037	1	111	85	1	5037765000	9
446	5039	2	112	85	1	5039038001	9
447	5039	3	113	85	1	5039122000	9
448	5040	1	111	85	1	5040365001	9
449	5041	0	110	85	1	5041100000	9
450	5050	0	110	85	1	5050309000	10
451	5121	11	113	87	0	5121603000	11
452	5149	0	110	85	0	5149430000	11
453	5442	2	112	85	0	5442457001	12
454	5445	4	110	86	0	5445229001	12
455	5446	6	112	86	0	5446589000	12
456	5448	7	113	86	0	5448281001	11
457	5450	8	110	87	0	5450413001	11
458	5451	10	112	87	0	5451050000	11
459	5456	14	112	88	0	5456214000	11
460	5458	15	113	88	0	5458020001	11
461	5485	0	110	85	0	5485390000	10
462	5486	1	111	85	0	5486220000	10
463	5487	0	110	85	0	5487921000	10
464	5487	2	112	85	0	5487024001	10
465	5487	3	113	85	0	5487262001	10
466	5489	1	111	85	0	5489298001	10
467	5489	2	112	85	0	5489783000	10
468	5489	3	113	85	0	5489756000	10
469	5489	4	110	86	0	5489236001	10
470	5489	5	111	86	0	5489423000	10
471	5490	0	110	85	0	5490879000	10
472	5490	6	112	86	0	5490661000	10
473	5490	7	113	86	0	5490976000	10
474	5492	1	111	85	0	5492574001	10
475	5492	4	110	86	0	5492759000	10
476	5492	5	111	86	0	5492132001	10
477	5493	2	112	85	0	5493262001	10
478	5493	3	113	85	0	5493595000	10
479	5493	6	112	86	0	5493262001	10
480	5493	7	113	86	0	5493262001	10
481	5493	8	110	87	0	5493544000	10
482	5493	9	111	87	0	5493765000	10
483	5494	10	112	87	0	5494726000	10
484	5494	11	113	87	0	5494688000	10
485	5495	6	112	86	0	5495906001	10
486	5496	4	110	86	0	5496181000	10
487	5496	5	111	86	0	5496023001	10
488	5496	7	113	86	0	5496009001	10
489	5496	8	110	87	0	5496649001	10
490	5496	9	111	87	0	5496881001	9
491	5496	12	110	88	0	5496794001	9
492	5497	10	112	87	0	5497291001	9
493	5497	11	113	87	0	5497492001	9
494	5497	13	111	88	0	5497148000	9
495	5498	6	112	86	0	5498553001	9
496	5498	7	113	86	0	5498763000	9
497	5498	14	112	88	0	5498057000	9
498	5499	13	111	88	0	5499355001	9
499	5499	15	113	88	0	5499081000	9
500	5500	0	110	85	0	5500610001	9
501	5500	9	111	87	0	5500191001	9
502	5500	10	112	87	0	5500418000	9
503	5500	11	113	87	0	5500903001	9
504	5500	12	110	88	0	5500161001	9
505	5500	14	112	88	0	5500561001	9
506	5501	8	110	87	0	5501065001	9
507	5501	15	113	88	0	5501684001	9
508	5502	13	111	88	0	5502372001	9
509	5504	11	113	87	0	5504347000	9
510	5504	12	110	88	0	5504140000	9
511	5504	14	112	88	0	5504097001	9
512	5504	15	113	88	0	5504743001	9
513	5505	13	111	88	0	5505993000	9
514	5506	14	112	88	0	5506787000	9
515	5511	15	113	88	0	5511980001	9
516	5512	10	112	87	0	5512028001	9
517	5530	3	113	85	1	5530836001	8
518	5534	3	113	85	1	5534962000	8
519	5534	7	113	86	1	5534348001	8
520	5535	2	112	85	1	5535886001	8
521	5538	6	112	86	1	5538440001	8
522	5538	7	113	86	1	5538383000	8
523	5538	11	113	87	1	5538504000	8
524	5539	2	112	85	1	5539568000	8
525	5540	1	111	85	1	5540388000	8
526	5540	3	113	85	1	5540863001	8
527	5541	7	113	86	1	5541943000	8
528	5542	2	112	85	1	5542652001	8
529	5542	6	112	86	1	5542995001	8
530	5542	10	112	87	1	5542995001	8
531	5542	11	113	87	1	5542445001	8
532	5542	15	113	88	1	5542375000	8
533	5543	1	111	85	1	5543580000	8
534	5544	5	111	86	1	5544048000	8
535	5545	0	110	85	1	5545076001	8
536	5545	1	111	85	1	5545824000	8
537	5545	11	113	87	1	5545967001	8
538	5545	15	113	88	1	5545835000	8
539	5546	6	112	86	1	5546118000	8
540	5546	10	112	87	1	5546340001	8
541	5547	14	112	88	1	5547398001	8
542	5548	0	110	85	1	5548583001	8
543	5548	4	110	86	1	5548866000	8
544	5548	5	111	86	1	5548191000	8
545	5548	9	111	87	1	5548067000	8
546	5548	10	112	87	1	5548892000	8
547	5548	15	113	88	1	5548794001	8
548	5551	0	110	85	1	5551365001	7
549	5551	9	111	87	1	5551824000	7
550	5551	13	111	88	1	5551677001	7
551	5551	14	112	88	1	5551114001	7
552	5552	4	110	86	1	5552638001	7
553	5552	8	110	87	1	5552034000	7
554	5553	5	111	86	1	5553716001	7
555	5553	14	112	88	1	5553780000	7
556	5555	4	110	86	1	5555521000	7
557	5555	9	111	87	1	5555448001	7
558	5555	12	110	88	1	5555933000	7
559	5555	13	111	88	1	5555159000	7
560	5556	8	110	87	1	5556053001	7
561	5557	10	112	87	1	5557694001	7
562	5558	13	111	88	1	5558195001	7
563	5559	8	110	87	1	5559120000	7
564	5559	12	110	88	1	5559970000	7
565	5563	12	110	88	1	5563175001	7
566	5576	1	111	85	1	5576773000	7
567	5578	0	110	85	1	5578084001	7
568	5822	10	112	87	0	5822849001	6
569	6571	12	110	88	0	6571243000	5
570	6574	12	110	88	0	6574752000	5
571	6576	8	110	87	0	6576063001	6
572	6576	13	111	88	0	6576926000	6
573	6578	12	110	88	0	6578467000	6
574	6579	4	110	86	0	6579584001	6
575	6579	8	110	87	0	6579217000	6
576	6579	13	111	88	0	6579771001	6
577	6581	9	111	87	0	6581742001	6
578	6581	14	112	88	0	6581514001	6
579	6583	4	110	86	0	6583072001	6
580	6583	8	110	87	0	6583407001	6
581	6583	12	110	88	0	6583211000	6
582	6583	13	111	88	0	6583391000	6
583	6584	0	110	85	0	6584484000	6
584	6584	14	112	88	0	6584861000	6
585	6585	4	110	86	0	6585825000	6
586	6585	9	111	87	0	6585041001	6
587	6585	10	112	87	0	6585525001	6
588	6586	5	111	86	0	6586518001	6
589	6586	13	111	88	0	6586107001	6
590	6587	0	110	85	0	6587718000	6
591	6587	14	112	88	0	6587401000	6
592	6587	15	113	88	0	6587850000	6
593	6588	8	110	87	0	6588656000	6
594	6588	9	111	87	0	6588566000	6
595	6589	4	110	86	0	6589736001	6
596	6589	5	111	86	0	6589793000	6
597	6589	10	112	87	0	6589266001	6
598	6590	0	110	85	0	6590280000	6
599	6590	6	112	86	0	6590012001	6
600	6591	1	111	85	0	6591907000	6
601	6591	10	112	87	0	6591707000	6
602	6591	11	113	87	0	6591250000	6
603	6591	13	111	88	0	6591464001	6
604	6591	14	112	88	0	6591228001	6
605	6591	15	113	88	0	6591173001	6
606	6592	9	111	87	0	6592704001	6
607	6593	15	113	88	0	6593950000	6
608	6594	0	110	85	0	6594792001	6
609	6594	1	111	85	0	6594581001	6
610	6594	5	111	86	0	6594834000	6
611	6594	6	112	86	0	6594638000	6
612	6594	11	113	87	0	6594969000	6
613	6595	2	112	85	0	6595427001	6
614	6595	4	110	86	0	6595991001	6
615	6595	14	112	88	0	6595021000	6
616	6597	6	112	86	0	6597899001	6
617	6597	7	113	86	0	6597136000	6
618	6597	10	112	87	0	6597618001	6
619	6597	11	113	87	0	6597593000	6
620	6597	15	113	88	0	6597734000	6
621	6598	1	111	85	0	6598262001	6
622	6598	2	112	85	0	6598879000	6
623	6599	0	110	85	0	6599588001	6
624	6599	5	111	86	0	6599587000	6
625	6600	7	113	86	0	6600375000	6
626	6600	9	111	87	0	6600102000	6
627	6600	11	113	87	0	6600129000	6
628	6601	6	112	86	0	6601475001	6
629	6601	10	112	87	0	6601302001	6
630	6602	1	111	85	0	6602521000	6
631	6602	2	112	85	0	6602149001	6
632	6602	3	113	85	0	6602845001	6
633	6603	7	113	86	0	6603114001	6
634	6604	11	113	87	0	6604238000	6
635	6605	3	113	85	0	6605748001	6
636	6605	15	113	88	0	6605138000	6
637	6606	2	112	85	0	6606584001	6
638	6606	6	112	86	0	6606668000	6
639	6607	7	113	86	0	6607120001	6
640	6609	3	113	85	0	6609082001	6
641	6611	7	113	86	0	6611615001	6
642	6613	3	113	85	0	6613451001	7
643	6634	2	112	85	0	6634417000	7
644	6640	5	111	86	0	6640635000	8
645	6660	11	113	87	0	6660649000	9
646	6668	13	111	88	1	6668620001	9
647	6668	14	112	88	1	6668215000	9
648	6668	15	113	88	1	6668031000	9
649	6669	12	110	88	1	6669738000	9
650	6671	11	113	87	1	6671296001	9
651	6671	14	112	88	1	6671284000	9
652	6671	15	113	88	1	6671856001	9
653	6672	9	111	87	1	6672996001	9
654	6672	10	112	87	1	6672275000	9
655	6672	13	111	88	1	6672447001	9
656	6673	8	110	87	1	6673809001	9
657	6673	12	110	88	1	6673140000	9
658	6673	14	112	88	1	6673598001	9
659	6674	13	111	88	1	6674813001	9
660	6675	7	113	86	1	6675557001	9
661	6675	10	112	87	1	6675691001	9
662	6675	11	113	87	1	6675161000	9
663	6675	15	113	88	1	6675557001	9
664	6676	5	111	86	1	6676297001	9
665	6676	6	112	86	1	6676203001	9
666	6676	9	111	87	1	6676188000	9
667	6676	12	110	88	1	6676157000	9
668	6677	4	110	86	1	6677661001	9
669	6677	8	110	87	1	6677297000	9
670	6678	9	111	87	1	6678844001	9
671	6678	10	112	87	1	6678023000	9
672	6678	11	113	87	1	6678396000	9
673	6679	2	112	85	1	6679866001	9
674	6679	7	113	86	1	6679722001	9
675	6680	3	113	85	1	6680309001	9
676	6680	5	111	86	1	6680615000	9
677	6680	6	112	86	1	6680147001	9
678	6681	0	110	85	1	6681064000	9
679	6681	1	111	85	1	6681180001	9
680	6681	4	110	86	1	6681499000	9
681	6681	8	110	87	1	6681039001	9
682	6683	1	111	85	1	6683876001	10
683	6683	2	112	85	1	6683771000	10
684	6683	3	113	85	1	6683725000	10
685	6683	5	111	86	1	6683531001	9
686	6683	6	112	86	1	6683093000	9
687	6684	0	110	85	1	6684800000	10
688	6684	4	110	86	1	6684522001	10
689	6684	7	113	86	1	6684491001	10
690	6686	1	111	85	1	6686134000	10
691	6686	2	112	85	1	6686342000	10
692	6686	3	113	85	1	6686498000	10
693	6687	0	110	85	1	6687312000	10
694	6695	1	111	85	1	6695034000	10
695	6915	11	113	87	0	6915764000	11
