event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns	theta_idx
125	2227	235	115	93	0	2227340001	10
126	2227	250	114	94	0	2227259000	10
127	2228	158	118	88	0	2228343000	10
128	2228	173	117	89	0	2228898001	10
129	2228	174	118	89	0	2228015000	10
130	2228	188	116	90	0	2228616000	10
131	2228	204	116	91	0	2228354000	10
132	2229	143	119	87	0	2229804001	10
133	2230	189	117	90	0	2230746000	10
134	2230	203	115	91	0	2230071000	10
135	2230	219	115	92	0	2230035001	10
136	2230	220	116	92	0	2230375000	10
137	2230	234	114	93	0	2230477001	10
138	2231	204	116	91	0	2231489000	10
139	2231	250	114	94	0	2231933001	10
140	2232	157	117	88	0	2232425000	10
141	2232	158	118	88	0	2232600001	10
142	2232	249	113	94	0	2232591000	10
143	2232	251	115	94	0	2232281001	10
144	2233	111	119	85	0	2233050000	10
145	2233	126	118	86	0	2233044000	10
146	2233	127	119	86	0	2233545000	10
147	2233	205	117	91	0	2233178000	10
148	2234	142	118	87	0	2234099001	10
149	2234	173	117	89	0	2234606000	10
150	2235	219	115	92	0	2235115001	10
151	2235	235	115	93	0	2235477000	10
152	2236	174	118	89	0	2236905000	10
153	2236	188	116	90	0	2236653001	10
154	2237	143	119	87	0	2237135001	10
155	2237	204	116	91	0	2237199001	10
156	2237	250	114	94	0	2237530000	10
157	2239	142	118	87	0	2239011001	10
158	2239	189	117	90	0	2239735000	10
159	2240	234	114	93	0	2240408000	10
160	2241	158	118	88	0	2241119001	10
161	2242	141	117	87	0	2242483000	10
162	2242	172	116	89	0	2242358000	10
163	2242	219	115	92	0	2242678001	10
164	2243	173	117	89	0	2243454000	10
165	2243	188	116	90	0	2243390001	10
166	2244	111	119	85	0	2244190000	10
167	2245	127	119	86	0	2245328001	10
168	2245	157	117	88	0	2245352001	10
169	2247	203	115	91	0	2247459000	10
170	2247	220	116	92	0	2247440001	10
171	2271	142	118	87	0	2271414000	10
172	2273	188	116	90	0	2273459000	10
173	2277	111	119	85	0	2277486000	10
174	2277	203	115	91	0	2277215001	10
175	2278	157	117	88	0	2278887001	10
176	2278	204	116	91	0	2278921001	10
177	2278	234	114	93	0	2278748000	10
178	2279	249	113	94	0	2279816000	10
179	2279	250	114	94	0	2279413001	10
180	2280	126	118	86	0	2280825000	10
181	2280	127	119	86	0	2280068000	10
182	2280	158	118	88	0	2280123000	10
183	2280	173	117	89	0	2280691001	10
184	2281	188	116	90	0	2281506000	10
185	2282	219	115	92	0	2282019001	10
186	2283	111	119	85	0	2283054000	10
187	2284	203	115	91	0	2284530000	10
188	2285	95	119	84	0	2285622000	10
189	2287	172	116	89	0	2287824001	10
190	2292	126	118	86	0	2292140000	10
191	2292	142	118	87	0	2292399000	10
192	2292	157	117	88	0	2292405000	10
193	2311	157	117	88	1	2311880000	10
194	2315	188	116	90	1	2315787000	10
195	2315	203	115	91	1	2315883000	10
196	2315	234	114	93	1	2315714000	10
197	2316	111	119	85	1	2316747000	10
198	2317	142	118	87	1	2317293000	10
199	2318	158	118	88	1	2318293001	10
200	2318	250	114	94	1	2318649001	10
201	2319	204	116	91	1	2319127001	10
202	2319	219	115	92	1	2319339000	10
203	2320	126	118	86	1	2320579000	10
204	2320	173	117	89	1	2320590000	10
205	2322	127	119	86	1	2322078001	10
206	2322	188	116	90	1	2322447001	10
207	2323	234	114	93	1	2323780000	10
208	2324	142	118	87	1	2324159001	10
209	2324	235	115	93	1	2324587001	10
210	2325	189	117	90	1	2325284000	10
211	2325	219	115	92	1	2325161001	10
212	2325	220	116	92	1	2325212001	10
213	2325	249	113	94	1	2325116001	10
214	2325	250	114	94	1	2325092001	10
215	2326	111	119	85	1	2326629001	10
216	2326	204	116	91	1	2326083001	10
217	2327	157	117	88	1	2327113001	10
218	2327	173	117	89	1	2327566001	10
219	2328	127	119	86	1	2328001001	10
220	2328	143	119	87	1	2328958000	10
221	2328	158	118	88	1	2328065000	10
222	2329	174	118	89	1	2329145001	10
223	2329	251	115	94	1	2329884000	10
224	2330	204	116	91	1	2330998001	10
225	2330	250	114	94	1	2330859000	10
226	2331	189	117	90	1	2331784000	10
227	2332	235	115	93	1	2332919001	10
228	2333	158	118	88	1	2333379001	10
229	2333	205	117	91	1	2333347000	10
230	2333	220	116	92	1	2333369001	10
231	2335	159	119	88	1	2335698001	10
232	2335	236	116	93	1	2335261000	10
233	2335	251	115	94	1	2335796001	10
234	2336	127	119	86	1	2336243000	10
235	2336	143	119	87	1	2336328001	10
236	2336	174	118	89	1	2336412000	10
237	2336	189	117	90	1	2336666001	10
238	2337	190	118	90	1	2337282001	10
239	2337	220	116	92	1	2337782001	10
240	2338	142	118	87	1	2338040000	10
241	2338	172	116	89	1	2338994000	10
242	2338	204	116	91	1	2338316000	10
243	2339	235	115	93	1	2339003001	10
244	2340	205	117	91	1	2340646000	10
245	2341	158	118	88	1	2341892001	10
246	2341	236	116	93	1	2341626001	10
247	2341	251	115	94	1	2341380001	10
248	2342	159	119	88	1	2342373001	10
249	2342	174	118	89	1	2342225000	10
250	2342	220	116	92	1	2342756001	10
251	2343	143	119	87	1	2343031000	10
252	2343	173	117	89	1	2343604000	10
253	2343	175	119	89	1	2343437001	10
254	2343	221	117	92	1	2343488001	10
255	2343	252	116	94	1	2343196000	10
256	2345	188	116	90	1	2345436000	10
257	2345	189	117	90	1	2345967001	10
258	2345	190	118	90	1	2345630000	10
259	2345	205	117	91	1	2345320001	10
260	2345	206	118	91	1	2345764000	10
261	2345	219	115	92	1	2345632001	10
262	2347	159	119	88	1	2347750001	10
263	2347	236	116	93	1	2347199000	10
264	2349	251	115	94	1	2349380000	10
265	2351	175	119	89	1	2351009001	10
266	2351	190	118	90	1	2351553000	10
267	2351	236	116	93	1	2351697001	10
268	2351	237	117	93	1	2351748001	10
269	2351	252	116	94	1	2351183000	10
270	2352	206	118	91	1	2352345000	10
271	2352	221	117	92	1	2352284001	10
272	2353	205	117	91	1	2353652000	10
273	2355	174	118	89	1	2355693000	10
274	2356	191	119	90	1	2356301001	10
275	2357	222	118	92	1	2357269000	10
276	2357	252	116	94	1	2357838001	10
277	2358	175	119	89	1	2358432001	10
278	2358	221	117	92	1	2358890000	10
279	2359	159	119	88	1	2359221001	10
280	2359	206	118	91	1	2359463001	10
281	2360	237	117	93	1	2360343000	10
282	2361	190	118	90	1	2361786000	10
283	2362	253	117	94	1	2362458000	10
284	2363	207	119	91	1	2363969001	10
285	2364	191	119	90	1	2364099000	10
286	2365	206	118	91	1	2365396001	10
287	2366	175	119	89	1	2366514000	10
288	2366	238	118	93	1	2366451001	10
289	2366	252	116	94	1	2366601000	10
290	2367	222	118	92	1	2367048001	10
291	2367	237	117	93	1	2367111001	10
292	2368	191	119	90	1	2368781001	10
293	2368	235	115	93	1	2368231001	10
294	2369	236	116	93	1	2369148000	10
295	2370	253	117	94	1	2370307001	10
296	2371	207	119	91	1	2371003001	10
297	2371	222	118	92	1	2371526000	10
298	2371	223	119	92	1	2371194000	10
299	2372	254	118	94	1	2372930000	10
300	2373	238	118	93	1	2373231001	10
301	2375	253	117	94	1	2375616001	10
302	2376	207	119	91	1	2376086001	10
303	2377	220	116	92	1	2377548001	10
304	2377	223	119	92	1	2377548001	10
305	2377	238	118	93	1	2377869001	10
306	2378	254	118	94	1	2378990001	9
307	2379	239	119	93	1	2379982001	9
308	2381	223	119	92	1	2381687000	9
309	2382	207	119	91	1	2382945000	9
310	2383	191	119	90	1	2383667000	9
311	2383	222	118	92	1	2383189001	9
312	2383	254	118	94	1	2383515000	9
313	2383	255	119	94	1	2383745001	9
314	2384	237	117	93	1	2384301001	9
315	2384	238	118	93	1	2384816001	9
316	2385	206	118	91	1	2385054000	9
317	2385	239	119	93	1	2385562000	9
318	2386	223	119	92	1	2386486001	9
319	2389	255	119	94	1	2389284000	9
320	2390	239	119	93	1	2390072000	9
321	2391	254	118	94	1	2391906000	9
322	2393	255	119	94	1	2393341000	9
323	2410	221	117	92	1	2410590000	8
324	3009	80	104	84	0	3009240001	10
325	3034	66	106	83	0	3034966001	10
326	3056	88	112	84	0	3056529001	11
327	3075	38	110	81	0	3075414001	12
328	3088	58	114	82	0	3088701001	12
329	3090	92	116	84	0	3090611000	12
330	3091	24	112	80	0	3091923001	12
331	3122	46	118	81	0	3122916000	13
332	3350	88	112	84	0	3350847001	12
333	3382	117	109	86	0	3382886000	11
334	3399	97	105	85	0	3399404001	11
335	3399	98	106	85	0	3399738000	11
336	3401	80	104	84	0	3401619000	11
337	4064	4	108	79	0	4064491000	5
338	4064	11	115	79	0	4064935001	5
339	4064	14	118	79	0	4064882001	5
340	4064	15	119	79	0	4064271001	5
341	4065	12	116	79	0	4065282000	5
342	4069	24	112	80	0	4069919000	5
343	4070	28	116	80	0	4070995000	5
344	4070	30	118	80	0	4070345000	5
345	4075	46	118	81	1	4075690001	5
346	4076	38	110	81	0	4076407000	5
347	4076	42	114	81	0	4076446001	5
348	4076	43	115	81	0	4076870000	5
349	4076	45	117	81	0	4076851001	5
350	4076	47	119	81	0	4076191001	5
351	4081	62	118	82	0	4081279001	5
352	4087	77	117	83	0	4087261001	5
353	4087	79	119	83	0	4087384000	5
354	4090	80	104	84	0	4090848001	5
355	4091	88	112	84	0	4091502001	5
356	4091	92	116	84	0	4091530000	5
357	4092	95	119	84	0	4092087000	5
358	4097	110	118	85	0	4097389000	5
359	4101	120	112	86	0	4101324001	5
360	4101	124	116	86	1	4101962000	5
361	4101	126	118	86	0	4101574000	5
362	4101	127	119	86	0	4101855001	5
363	4106	136	112	87	0	4106671000	6
364	4106	140	116	87	0	4106976000	6
365	4106	141	117	87	1	4106229000	6
366	4106	143	119	87	0	4106410000	6
367	4110	149	109	88	0	4110570000	6
368	4110	154	114	88	0	4110991001	6
369	4110	155	115	88	0	4110892000	6
370	4111	3	107	79	0	4111356001	6
371	4111	158	118	88	0	4111354000	6
372	4113	4	108	79	0	4113282001	6
373	4115	5	109	79	0	4115646001	6
374	4116	20	108	80	0	4116821001	6
375	4118	5	109	79	0	4118691001	6
376	4118	6	110	79	0	4118456001	6
377	4120	20	108	80	0	4120055001	6
378	4120	21	109	80	0	4120443001	6
379	4121	5	109	79	0	4121790001	6
380	4121	6	110	79	0	4121414001	6
381	4121	7	111	79	0	4121987001	6
382	4121	36	108	81	0	4121961000	6
383	4121	180	108	90	0	4121701001	6
384	4121	183	111	90	0	4121865000	6
385	4121	188	116	90	0	4121607001	6
386	4121	190	118	90	0	4121373001	6
387	4122	4	108	79	1	4122394000	6
388	4122	22	110	80	0	4122879001	6
389	4123	21	109	80	0	4123607000	6
390	4124	8	112	79	0	4124329000	6
391	4125	6	110	79	0	4125635000	6
392	4125	7	111	79	0	4125126001	6
393	4125	22	110	80	0	4125588001	6
394	4125	37	109	81	0	4125232001	6
395	4125	194	106	91	1	4125548001	6
396	4126	8	112	79	0	4126500000	6
397	4126	20	108	80	1	4126142001	6
398	4126	23	111	80	0	4126983000	6
399	4126	52	108	82	0	4126757001	6
400	4127	203	115	91	0	4127067000	6
401	4127	204	116	91	0	4127144001	6
402	4128	9	113	79	0	4128208001	6
403	4128	22	110	80	0	4128857000	6
404	4128	37	109	81	0	4128299001	6
405	4128	38	110	81	0	4128611000	6
406	4129	5	109	79	1	4129705001	6
407	4129	7	111	79	0	4129658000	6
408	4129	24	112	80	0	4129744000	6
409	4129	53	109	82	0	4129283001	6
410	4130	6	110	79	0	4130236000	6
411	4130	8	112	79	0	4130067001	6
412	4130	10	114	79	0	4130950001	7
413	4130	21	109	80	0	4130021000	6
414	4130	23	111	80	0	4130295000	6
415	4130	39	111	81	0	4130762001	7
416	4131	9	113	79	0	4131185001	7
417	4131	38	110	81	0	4131311000	7
418	4131	220	116	92	0	4131485001	7
419	4132	24	112	80	0	4132063000	7
420	4132	53	109	82	0	4132032000	7
421	4132	54	110	82	0	4132985001	7
422	4132	68	108	83	0	4132252001	7
423	4133	10	114	79	0	4133515000	7
424	4133	22	110	80	0	4133552001	7
425	4133	25	113	80	0	4133184000	7
426	4133	39	111	81	0	4133462001	7
427	4134	5	109	79	1	4134030000	7
428	4134	7	111	79	0	4134264001	7
429	4134	8	112	79	0	4134085000	7
430	4134	11	115	79	0	4134997001	7
431	4134	21	109	80	1	4134725000	7
432	4134	23	111	80	0	4134107000	7
433	4134	36	108	81	1	4134253001	7
434	4134	40	112	81	0	4134253001	7
435	4134	69	109	83	0	4134497000	7
436	4135	9	113	79	0	4135105000	7
437	4135	24	112	80	0	4135600000	7
438	4135	26	114	80	0	4135561000	7
439	4135	38	110	81	0	4135357000	7
440	4135	53	109	82	0	4135650001	7
441	4135	55	111	82	0	4135766000	7
442	4136	25	113	80	0	4136989000	7
443	4136	40	112	81	0	4136810001	7
444	4136	54	110	82	0	4136438001	7
445	4136	84	108	84	0	4136600001	7
446	4136	238	118	93	0	4136614001	7
447	4137	6	110	79	1	4137264001	7
448	4137	10	114	79	0	4137991000	7
449	4137	11	115	79	0	4137376000	7
450	4137	12	116	79	0	4137958001	7
451	4137	39	111	81	0	4137945001	7
452	4137	41	113	81	0	4137542000	7
453	4137	52	108	82	1	4137035001	7
454	4137	70	110	83	0	4137036001	7
455	4138	4	108	79	1	4138646001	7
456	4138	8	112	79	0	4138889000	7
457	4138	26	114	80	1	4138231001	7
458	4138	27	115	80	0	4138967001	7
459	4138	55	111	82	0	4138647000	7
460	4138	56	112	82	0	4138681001	7
461	4138	69	109	83	0	4138172001	7
462	4139	9	113	79	0	4139717001	7
463	4139	22	110	80	1	4139649001	7
464	4139	24	112	80	0	4139131000	7
465	4139	37	109	81	1	4139344001	7
466	4139	41	113	81	0	4139943000	7
467	4139	70	110	83	0	4139587000	7
468	4139	85	109	84	0	4139117000	7
469	4140	6	110	79	1	4140337000	7
470	4140	11	115	79	0	4140819001	7
471	4140	15	119	79	0	4140076001	7
472	4140	71	111	83	0	4140708000	7
473	4141	12	116	79	0	4141016001	7
474	4141	13	117	79	0	4141069001	7
475	4141	25	113	80	0	4141647000	7
476	4141	27	115	80	0	4141554000	7
477	4141	40	112	81	0	4141769000	7
478	4141	42	114	81	0	4141100001	7
479	4141	54	110	82	0	4141825001	7
480	4141	56	112	82	0	4141378000	7
481	4141	57	113	82	0	4141983000	7
482	4141	68	108	83	1	4141718001	7
483	4141	86	110	84	0	4141665000	7
484	4141	100	108	85	0	4141644000	7
485	4141	246	110	94	0	4141217001	7
486	4141	249	113	94	0	4141378000	7
487	4141	255	119	94	0	4141099001	7
488	4142	14	118	79	0	4142766001	7
489	4142	15	119	79	0	4142994001	7
490	4142	21	109	80	1	4142223001	7
491	4142	26	114	80	0	4142415000	7
492	4142	28	116	80	0	4142339000	7
493	4142	39	111	81	0	4142221000	7
494	4142	53	109	82	1	4142744001	7
495	4142	55	111	82	0	4142261001	7
496	4143	13	117	79	0	4143935000	7
497	4143	22	110	80	1	4143996001	7
498	4143	41	113	81	0	4143111001	7
499	4143	42	114	81	0	4143521000	7
500	4143	70	110	83	0	4143234000	7
501	4143	71	111	83	0	4143174001	7
502	4143	72	112	83	1	4143163001	7
503	4143	85	109	84	0	4143253001	7
504	4144	6	110	79	1	4144394001	7
505	4144	10	114	79	0	4144459001	7
506	4144	12	116	79	0	4144980000	7
507	4144	14	118	79	0	4144962000	7
508	4144	28	116	80	0	4144796000	7
509	4144	29	117	80	0	4144874001	7
510	4144	31	119	80	0	4144399000	7
511	4144	43	115	81	0	4144262001	7
512	4144	56	112	82	0	4144322000	7
513	4144	57	113	82	0	4144586000	7
514	4144	58	114	82	0	4144603000	7
515	4144	84	108	84	1	4144024001	7
516	4144	86	110	84	0	4144189001	7
517	4144	87	111	84	0	4144696000	7
518	4144	101	109	85	0	4144125000	7
519	4145	11	115	79	0	4145358001	7
520	4145	27	115	80	0	4145211000	7
521	4145	38	110	81	1	4145833000	7
522	4145	40	112	81	0	4145600001	7
523	4145	72	112	83	0	4145988000	7
524	4145	116	108	86	0	4145950000	7
525	4146	7	111	79	1	4146261000	7
526	4146	26	114	80	0	4146746000	7
527	4146	43	115	81	0	4146644001	7
528	4146	44	116	81	0	4146923001	7
529	4146	55	111	82	0	4146953000	7
530	4146	58	114	82	0	4146939000	7
531	4146	73	113	83	0	4146709001	7
532	4146	102	110	85	0	4146523001	7
533	4147	15	119	79	0	4147184000	7
534	4147	22	110	80	1	4147437000	7
535	4147	28	116	80	0	4147311001	7
536	4147	29	117	80	0	4147596000	7
537	4147	30	118	80	0	4147439001	7
538	4147	31	119	80	0	4147421001	7
539	4147	42	114	81	0	4147067000	7
540	4147	69	109	83	1	4147081000	7
541	4147	71	111	83	0	4147363001	7
542	4147	86	110	84	0	4147501001	7
543	4147	87	111	84	0	4147185000	7
544	4147	117	109	86	0	4147559001	7
545	4148	13	117	79	0	4148881000	7
546	4148	20	108	80	1	4148186000	7
547	4148	41	113	81	0	4148218000	7
548	4148	54	110	82	1	4148484000	7
549	4148	56	112	82	0	4148567000	7
550	4148	57	113	82	0	4148159000	7
551	4148	59	115	82	0	4148424001	7
552	4148	88	112	84	0	4148074001	7
553	4148	101	109	85	0	4148702000	7
554	4148	102	110	85	0	4148676001	7
555	4149	12	116	79	0	4149068000	7
556	4149	14	118	79	0	4149499000	7
557	4149	30	118	80	0	4149389000	7
558	4149	38	110	81	1	4149601001	7
559	4149	43	115	81	0	4149242001	7
560	4149	44	116	81	0	4149854001	7
561	4149	45	117	81	0	4149976000	7
562	4149	47	119	81	0	4149965001	7
563	4149	72	112	83	0	4149591001	7
564	4149	73	113	83	0	4149326001	7
565	4149	74	114	83	0	4149146001	7
566	4149	103	111	85	0	4149701000	7
567	4150	7	111	79	1	4150842001	7
568	4150	27	115	80	0	4150797001	7
569	4150	37	109	81	1	4150349001	7
570	4150	53	109	82	1	4150667001	7
571	4150	58	114	82	0	4150276001	7
572	4150	60	116	82	0	4150863001	7
573	4150	88	112	84	0	4150735001	7
574	4150	89	113	84	0	4150932001	7
575	4150	100	108	85	1	4150110001	7
576	4150	117	109	86	0	4150233000	7
577	4150	118	110	86	0	4150743001	7
578	4150	132	108	87	0	4150517001	7
579	4151	28	116	80	0	4151310000	7
580	4151	29	117	80	0	4151408000	7
581	4151	31	119	80	0	4151615000	7
582	4151	42	114	81	0	4151440001	7
583	4151	56	112	82	0	4151835001	7
584	4151	59	115	82	0	4151934001	7
585	4151	74	114	83	0	4151695000	7
586	4151	85	109	84	1	4151164001	7
587	4151	87	111	84	0	4151782001	7
588	4151	102	110	85	0	4151889001	7
589	4151	104	112	85	0	4151871000	7
590	4152	15	119	79	0	4152194001	7
591	4152	23	111	80	1	4152119000	7
592	4152	30	118	80	0	4152834001	7
593	4152	43	115	81	0	4152991000	7
594	4152	45	117	81	0	4152339001	7
595	4152	46	118	81	0	4152318001	7
596	4152	54	110	82	1	4152066001	7
597	4152	75	115	83	0	4152942000	7
598	4152	103	111	85	0	4152698001	7
599	4152	133	109	87	0	4152895001	7
600	4153	44	116	81	0	4153883001	7
601	4153	47	119	81	0	4153389001	7
602	4153	57	113	82	0	4153424001	7
603	4153	60	116	82	1	4153882000	7
604	4153	63	119	82	0	4153760001	7
605	4153	73	113	83	0	4153114000	7
606	4153	88	112	84	0	4153700001	7
607	4153	89	113	84	0	4153496001	7
608	4153	90	114	84	0	4153686001	7
609	4153	118	110	86	0	4153745001	7
610	4153	119	111	86	0	4153643000	7
611	4154	14	118	79	0	4154428000	7
612	4154	39	111	81	1	4154506001	7
613	4154	58	114	82	0	4154169000	7
614	4154	61	117	82	0	4154144000	7
615	4154	70	110	83	1	4154533001	7
616	4154	71	111	83	0	4154122001	7
617	4154	72	112	83	0	4154197000	7
618	4154	104	112	85	0	4154333001	7
619	4154	148	108	88	0	4154952001	7
620	4155	23	111	80	1	4155891001	7
621	4155	31	119	80	0	4155404001	7
622	4155	46	118	81	0	4155009000	7
623	4155	74	114	83	0	4155057000	7
624	4155	76	116	83	0	4155240000	7
625	4155	101	109	85	1	4155189000	7
626	4155	105	113	85	0	4155607000	7
627	4155	134	110	87	0	4155358000	7
628	4156	8	112	79	1	4156626000	7
629	4156	29	117	80	0	4156025000	7
630	4156	45	117	81	0	4156516000	7
631	4156	54	110	82	1	4156777001	7
632	4156	59	115	82	0	4156732001	7
633	4156	62	118	82	0	4156772000	7
634	4156	63	119	82	0	4156891001	7
635	4156	75	115	83	0	4156952001	7
636	4156	87	111	84	0	4156417001	7
637	4156	90	114	84	1	4156403001	7
638	4156	91	115	84	0	4156515000	7
639	4156	119	111	86	0	4156661000	7
640	4156	133	109	87	0	4156549001	7
641	4156	149	109	88	0	4156923000	7
642	4157	7	111	79	1	4157740001	7
643	4157	61	117	82	0	4157775001	7
644	4157	86	110	84	1	4157755001	7
645	4157	89	113	84	0	4157759000	7
646	4157	103	111	85	0	4157102001	7
647	4157	104	112	85	0	4157439000	7
648	4157	106	114	85	0	4157826000	7
649	4157	118	110	86	0	4157355000	7
650	4157	120	112	86	0	4157252000	7
651	4158	46	118	81	0	4158669000	7
652	4158	47	119	81	0	4158348000	7
653	4158	55	111	82	1	4158465000	7
654	4158	60	116	82	0	4158356001	7
655	4158	70	110	83	1	4158252001	7
656	4158	73	113	83	0	4158000001	7
657	4158	74	114	83	0	4158233000	7
658	4158	76	116	83	0	4158391001	7
659	4158	77	117	83	0	4158756000	7
660	4158	88	112	84	0	4158439001	7
661	4158	105	113	85	0	4158601001	7
662	4158	134	110	87	0	4158973000	7
663	4158	135	111	87	0	4158405001	7
664	4159	39	111	81	1	4159077000	7
665	4159	44	116	81	0	4159827000	7
666	4159	62	118	82	0	4159866001	7
667	4159	79	119	83	0	4159662001	7
668	4159	91	115	84	0	4159182001	7
669	4159	117	109	86	1	4159004000	7
670	4159	119	111	86	0	4159752001	7
671	4159	121	113	86	0	4159407001	7
672	4159	150	110	88	0	4159808001	7
673	4160	6	110	79	1	4160138000	7
674	4160	24	112	80	1	4160916000	8
675	4160	57	113	82	0	4160693001	8
676	4160	63	119	82	0	4160937001	8
677	4160	78	118	83	0	4160792001	8
678	4160	86	110	84	1	4160939000	8
679	4160	90	114	84	0	4160474001	7
680	4160	92	116	84	0	4160146001	7
681	4160	106	114	85	0	4160617001	7
682	4160	120	112	86	0	4160609001	7
683	4160	149	109	88	0	4160133001	7
684	4160	164	108	89	0	4160706001	8
685	4161	8	112	79	1	4161762000	8
686	4161	46	118	81	0	4161195000	8
687	4161	71	111	83	1	4161070000	8
688	4161	76	116	83	0	4161921000	8
689	4161	77	117	83	0	4161510000	8
690	4161	102	110	85	1	4161843001	8
691	4161	107	115	85	0	4161258000	8
692	4161	135	111	87	0	4161957001	8
693	4161	136	112	87	0	4161466001	8
694	4161	165	109	89	0	4161522001	8
695	4162	45	117	81	0	4162610001	8
