event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns
172	2273	188	116	90	0	2273459000
173	2277	111	119	85	0	2277486000
174	2277	203	115	91	0	2277215001
175	2278	157	117	88	0	2278887001
176	2278	204	116	91	0	2278921001
177	2278	234	114	93	0	2278748000
178	2279	249	113	94	0	2279816000
179	2279	250	114	94	0	2279413001
180	2280	126	118	86	0	2280825000
181	2280	127	119	86	0	2280068000
182	2280	158	118	88	0	2280123000
183	2280	173	117	89	0	2280691001
184	2281	188	116	90	0	2281506000
185	2282	219	115	92	0	2282019001
186	2283	111	119	85	0	2283054000
187	2284	203	115	91	0	2284530000
188	2285	95	119	84	0	2285622000
189	2287	172	116	89	0	2287824001
190	2292	126	118	86	0	2292140000
191	2292	142	118	87	0	2292399000
192	2292	157	117	88	0	2292405000
193	2311	157	117	88	1	2311880000
194	2315	188	116	90	1	2315787000
195	2315	203	115	91	1	2315883000
196	2315	234	114	93	1	2315714000
197	2316	111	119	85	1	2316747000
198	2317	142	118	87	1	2317293000
199	2318	158	118	88	1	2318293001
200	2318	250	114	94	1	2318649001
201	2319	204	116	91	1	2319127001
202	2319	219	115	92	1	2319339000
203	2320	126	118	86	1	2320579000
204	2320	173	117	89	1	2320590000
205	2322	127	119	86	1	2322078001
206	2322	188	116	90	1	2322447001
207	2323	234	114	93	1	2323780000
208	2324	142	118	87	1	2324159001
209	2324	235	115	93	1	2324587001
210	2325	189	117	90	1	2325284000
211	2325	219	115	92	1	2325161001
212	2325	220	116	92	1	2325212001
213	2325	249	113	94	1	2325116001
214	2325	250	114	94	1	2325092001
215	2326	111	119	85	1	2326629001
216	2326	204	116	91	1	2326083001
217	2327	157	117	88	1	2327113001
218	2327	173	117	89	1	2327566001
219	2328	127	119	86	1	2328001001
220	2328	143	119	87	1	2328958000
221	2328	158	118	88	1	2328065000
222	2329	174	118	89	1	2329145001
223	2329	251	115	94	1	2329884000
224	2330	204	116	91	1	2330998001
225	2330	250	114	94	1	2330859000
226	2331	189	117	90	1	2331784000
227	2332	235	115	93	1	2332919001
228	2333	158	118	88	1	2333379001
229	2333	205	117	91	1	2333347000
230	2333	220	116	92	1	2333369001
231	2335	159	119	88	1	2335698001
232	2335	236	116	93	1	2335261000
233	2335	251	115	94	1	2335796001
234	2336	127	119	86	1	2336243000
235	2336	143	119	87	1	2336328001
236	2336	174	118	89	1	2336412000
237	2336	189	117	90	1	2336666001
238	2337	190	118	90	1	2337282001
239	2337	220	116	92	1	2337782001
240	2338	142	118	87	1	2338040000
241	2338	172	116	89	1	2338994000
242	2338	204	116	91	1	2338316000
243	2339	235	115	93	1	2339003001
244	2340	205	117	91	1	2340646000
245	2341	158	118	88	1	2341892001
246	2341	236	116	93	1	2341626001
247	2341	251	115	94	1	2341380001
248	2342	159	119	88	1	2342373001
249	2342	174	118	89	1	2342225000
250	2342	220	116	92	1	2342756001
251	2343	143	119	87	1	2343031000
252	2343	173	117	89	1	2343604000
253	2343	175	119	89	1	2343437001
254	2343	221	117	92	1	2343488001
255	2343	252	116	94	1	2343196000
256	2345	188	116	90	1	2345436000
257	2345	189	117	90	1	2345967001
258	2345	190	118	90	1	2345630000
259	2345	205	117	91	1	2345320001
260	2345	206	118	91	1	2345764000
261	2345	219	115	92	1	2345632001
262	2347	159	119	88	1	2347750001
263	2347	236	116	93	1	2347199000
264	2349	251	115	94	1	2349380000
265	2351	175	119	89	1	2351009001
266	2351	190	118	90	1	2351553000
267	2351	236	116	93	1	2351697001
268	2351	237	117	93	1	2351748001
269	2351	252	116	94	1	2351183000
270	2352	206	118	91	1	2352345000
271	2352	221	117	92	1	2352284001
272	2353	205	117	91	1	2353652000
273	2355	174	118	89	1	2355693000
274	2356	191	119	90	1	2356301001
275	2357	222	118	92	1	2357269000
276	2357	252	116	94	1	2357838001
277	2358	175	119	89	1	2358432001
278	2358	221	117	92	1	2358890000
279	2359	159	119	88	1	2359221001
280	2359	206	118	91	1	2359463001
281	2360	237	117	93	1	2360343000
282	2361	190	118	90	1	2361786000
283	2362	253	117	94	1	2362458000
284	2363	207	119	91	1	2363969001
285	2364	191	119	90	1	2364099000
286	2365	206	118	91	1	2365396001
287	2366	175	119	89	1	2366514000
288	2366	238	118	93	1	2366451001
289	2366	252	116	94	1	2366601000
290	2367	222	118	92	1	2367048001
291	2367	237	117	93	1	2367111001
292	2368	191	119	90	1	2368781001
293	2368	235	115	93	1	2368231001
294	2369	236	116	93	1	2369148000
295	2370	253	117	94	1	2370307001
296	2371	207	119	91	1	2371003001
297	2371	222	118	92	1	2371526000
298	2371	223	119	92	1	2371194000
299	2372	254	118	94	1	2372930000
300	2373	238	118	93	1	2373231001
301	2375	253	117	94	1	2375616001
302	2376	207	119	91	1	2376086001
303	2377	220	116	92	1	2377548001
304	2377	223	119	92	1	2377548001
305	2377	238	118	93	1	2377869001
306	2378	254	118	94	1	2378990001
307	2379	239	119	93	1	2379982001
308	2381	223	119	92	1	2381687000
309	2382	207	119	91	1	2382945000
310	2383	191	119	90	1	2383667000
311	2383	222	118	92	1	2383189001
312	2383	254	118	94	1	2383515000
313	2383	255	119	94	1	2383745001
314	2384	237	117	93	1	2384301001
315	2384	238	118	93	1	2384816001
316	2385	206	118	91	1	2385054000
317	2385	239	119	93	1	2385562000
318	2386	223	119	92	1	2386486001
319	2389	255	119	94	1	2389284000
320	2390	239	119	93	1	2390072000
321	2391	254	118	94	1	2391906000
322	2393	255	119	94	1	2393341000
323	2410	221	117	92	1	2410590000
324	3009	80	104	84	0	3009240001
325	3034	66	106	83	0	3034966001
326	3056	88	112	84	0	3056529001
327	3075	38	110	81	0	3075414001
328	3088	58	114	82	0	3088701001
329	3090	92	116	84	0	3090611000
330	3091	24	112	80	0	3091923001
331	3122	46	118	81	0	3122916000
332	3350	88	112	84	0	3350847001
333	3382	117	109	86	0	3382886000
334	3399	97	105	85	0	3399404001
335	3399	98	106	85	0	3399738000
336	3401	80	104	84	0	3401619000
337	4064	4	108	79	0	4064491000
338	4064	11	115	79	0	4064935001
339	4064	14	118	79	0	4064882001
340	4064	15	119	79	0	4064271001
341	4065	12	116	79	0	4065282000
342	4069	24	112	80	0	4069919000
343	4070	28	116	80	0	4070995000
344	4070	30	118	80	0	4070345000
345	4075	46	118	81	1	4075690001
346	4076	38	110	81	0	4076407000
347	4076	42	114	81	0	4076446001
348	4076	43	115	81	0	4076870000
349	4076	45	117	81	0	4076851001
350	4076	47	119	81	0	4076191001
351	4081	62	118	82	0	4081279001
352	4087	77	117	83	0	4087261001
353	4087	79	119	83	0	4087384000
354	4090	80	104	84	0	4090848001
355	4091	88	112	84	0	4091502001
356	4091	92	116	84	0	4091530000
357	4092	95	119	84	0	4092087000
358	4097	110	118	85	0	4097389000
359	4101	120	112	86	0	4101324001
360	4101	124	116	86	1	4101962000
361	4101	126	118	86	0	4101574000
362	4101	127	119	86	0	4101855001
363	4106	136	112	87	0	4106671000
364	4106	140	116	87	0	4106976000
365	4106	141	117	87	1	4106229000
366	4106	143	119	87	0	4106410000
367	4110	149	109	88	0	4110570000
368	4110	154	114	88	0	4110991001
369	4110	155	115	88	0	4110892000
370	4111	3	107	79	0	4111356001
371	4111	158	118	88	0	4111354000
372	4113	4	108	79	0	4113282001
373	4115	5	109	79	0	4115646001
374	4116	20	108	80	0	4116821001
375	4118	5	109	79	0	4118691001
376	4118	6	110	79	0	4118456001
377	4120	20	108	80	0	4120055001
378	4120	21	109	80	0	4120443001
379	4121	5	109	79	0	4121790001
380	4121	6	110	79	0	4121414001
381	4121	7	111	79	0	4121987001
382	4121	36	108	81	0	4121961000
383	4121	180	108	90	0	4121701001
384	4121	183	111	90	0	4121865000
385	4121	188	116	90	0	4121607001
386	4121	190	118	90	0	4121373001
387	4122	4	108	79	1	4122394000
388	4122	22	110	80	0	4122879001
389	4123	21	109	80	0	4123607000
390	4124	8	112	79	0	4124329000
391	4125	6	110	79	0	4125635000
392	4125	7	111	79	0	4125126001
393	4125	22	110	80	0	4125588001
394	4125	37	109	81	0	4125232001
395	4125	194	106	91	1	4125548001
396	4126	8	112	79	0	4126500000
397	4126	20	108	80	1	4126142001
398	4126	23	111	80	0	4126983000
399	4126	52	108	82	0	4126757001
400	4127	203	115	91	0	4127067000
401	4127	204	116	91	0	4127144001
402	4128	9	113	79	0	4128208001
403	4128	22	110	80	0	4128857000
404	4128	37	109	81	0	4128299001
405	4128	38	110	81	0	4128611000
406	4129	5	109	79	1	4129705001
407	4129	7	111	79	0	4129658000
408	4129	24	112	80	0	4129744000
409	4129	53	109	82	0	4129283001
410	4130	6	110	79	0	4130236000
411	4130	8	112	79	0	4130067001
412	4130	10	114	79	0	4130950001
413	4130	21	109	80	0	4130021000
414	4130	23	111	80	0	4130295000
415	4130	39	111	81	0	4130762001
416	4131	9	113	79	0	4131185001
417	4131	38	110	81	0	4131311000
418	4131	220	116	92	0	4131485001
419	4132	24	112	80	0	4132063000
420	4132	53	109	82	0	4132032000
421	4132	54	110	82	0	4132985001
422	4132	68	108	83	0	4132252001
423	4133	10	114	79	0	4133515000
424	4133	22	110	80	0	4133552001
425	4133	25	113	80	0	4133184000
426	4133	39	111	81	0	4133462001
427	4134	5	109	79	1	4134030000
428	4134	7	111	79	0	4134264001
429	4134	8	112	79	0	4134085000
430	4134	11	115	79	0	4134997001
431	4134	21	109	80	1	4134725000
432	4134	23	111	80	0	4134107000
433	4134	36	108	81	1	4134253001
434	4134	40	112	81	0	4134253001
435	4134	69	109	83	0	4134497000
436	4135	9	113	79	0	4135105000
437	4135	24	112	80	0	4135600000
438	4135	26	114	80	0	4135561000
439	4135	38	110	81	0	4135357000
440	4135	53	109	82	0	4135650001
441	4135	55	111	82	0	4135766000
442	4136	25	113	80	0	4136989000
443	4136	40	112	81	0	4136810001
444	4136	54	110	82	0	4136438001
445	4136	84	108	84	0	4136600001
446	4136	238	118	93	0	4136614001
447	4137	6	110	79	1	4137264001
448	4137	10	114	79	0	4137991000
449	4137	11	115	79	0	4137376000
450	4137	12	116	79	0	4137958001
451	4137	39	111	81	0	4137945001
452	4137	41	113	81	0	4137542000
453	4137	52	108	82	1	4137035001
454	4137	70	110	83	0	4137036001
455	4138	4	108	79	1	4138646001
456	4138	8	112	79	0	4138889000
457	4138	26	114	80	1	4138231001
458	4138	27	115	80	0	4138967001
459	4138	55	111	82	0	4138647000
460	4138	56	112	82	0	4138681001
461	4138	69	109	83	0	4138172001
462	4139	9	113	79	0	4139717001
463	4139	22	110	80	1	4139649001
464	4139	24	112	80	0	4139131000
465	4139	37	109	81	1	4139344001
466	4139	41	113	81	0	4139943000
467	4139	70	110	83	0	4139587000
468	4139	85	109	84	0	4139117000
469	4140	6	110	79	1	4140337000
470	4140	11	115	79	0	4140819001
471	4140	15	119	79	0	4140076001
472	4140	71	111	83	0	4140708000
473	4141	12	116	79	0	4141016001
474	4141	13	117	79	0	4141069001
475	4141	25	113	80	0	4141647000
476	4141	27	115	80	0	4141554000
477	4141	40	112	81	0	4141769000
478	4141	42	114	81	0	4141100001
479	4141	54	110	82	0	4141825001
480	4141	56	112	82	0	4141378000
481	4141	57	113	82	0	4141983000
482	4141	68	108	83	1	4141718001
483	4141	86	110	84	0	4141665000
484	4141	100	108	85	0	4141644000
485	4141	246	110	94	0	4141217001
486	4141	249	113	94	0	4141378000
487	4141	255	119	94	0	4141099001
488	4142	14	118	79	0	4142766001
489	4142	15	119	79	0	4142994001
490	4142	21	109	80	1	4142223001
491	4142	26	114	80	0	4142415000
492	4142	28	116	80	0	4142339000
493	4142	39	111	81	0	4142221000
494	4142	53	109	82	1	4142744001
495	4142	55	111	82	0	4142261001
496	4143	13	117	79	0	4143935000
497	4143	22	110	80	1	4143996001
498	4143	41	113	81	0	4143111001
499	4143	42	114	81	0	4143521000
500	4143	70	110	83	0	4143234000
501	4143	71	111	83	0	4143174001
502	4143	72	112	83	1	4143163001
503	4143	85	109	84	0	4143253001
504	4144	6	110	79	1	4144394001
505	4144	10	114	79	0	4144459001
506	4144	12	116	79	0	4144980000
507	4144	14	118	79	0	4144962000
508	4144	28	116	80	0	4144796000
509	4144	29	117	80	0	4144874001
510	4144	31	119	80	0	4144399000
511	4144	43	115	81	0	4144262001
512	4144	56	112	82	0	4144322000
513	4144	57	113	82	0	4144586000
514	4144	58	114	82	0	4144603000
515	4144	84	108	84	1	4144024001
516	4144	86	110	84	0	4144189001
517	4144	87	111	84	0	4144696000
518	4144	101	109	85	0	4144125000
519	4145	11	115	79	0	4145358001
520	4145	27	115	80	0	4145211000
521	4145	38	110	81	1	4145833000
522	4145	40	112	81	0	4145600001
523	4145	72	112	83	0	4145988000
524	4145	116	108	86	0	4145950000
525	4146	7	111	79	1	4146261000
526	4146	26	114	80	0	4146746000
527	4146	43	115	81	0	4146644001
528	4146	44	116	81	0	4146923001
529	4146	55	111	82	0	4146953000
530	4146	58	114	82	0	4146939000
531	4146	73	113	83	0	4146709001
532	4146	102	110	85	0	4146523001
533	4147	15	119	79	0	4147184000
534	4147	22	110	80	1	4147437000
535	4147	28	116	80	0	4147311001
536	4147	29	117	80	0	4147596000
537	4147	30	118	80	0	4147439001
538	4147	31	119	80	0	4147421001
539	4147	42	114	81	0	4147067000
540	4147	69	109	83	1	4147081000
541	4147	71	111	83	0	4147363001
542	4147	86	110	84	0	4147501001
543	4147	87	111	84	0	4147185000
544	4147	117	109	86	0	4147559001
545	4148	13	117	79	0	4148881000
546	4148	20	108	80	1	4148186000
547	4148	41	113	81	0	4148218000
548	4148	54	110	82	1	4148484000
549	4148	56	112	82	0	4148567000
550	4148	57	113	82	0	4148159000
551	4148	59	115	82	0	4148424001
552	4148	88	112	84	0	4148074001
553	4148	101	109	85	0	4148702000
554	4148	102	110	85	0	4148676001
555	4149	12	116	79	0	4149068000
556	4149	14	118	79	0	4149499000
557	4149	30	118	80	0	4149389000
558	4149	38	110	81	1	4149601001
559	4149	43	115	81	0	4149242001
560	4149	44	116	81	0	4149854001
561	4149	45	117	81	0	4149976000
562	4149	47	119	81	0	4149965001
563	4149	72	112	83	0	4149591001
564	4149	73	113	83	0	4149326001
565	4149	74	114	83	0	4149146001
566	4149	103	111	85	0	4149701000
567	4150	7	111	79	1	4150842001
568	4150	27	115	80	0	4150797001
569	4150	37	109	81	1	4150349001
570	4150	53	109	82	1	4150667001
571	4150	58	114	82	0	4150276001
572	4150	60	116	82	0	4150863001
573	4150	88	112	84	0	4150735001
574	4150	89	113	84	0	4150932001
575	4150	100	108	85	1	4150110001
576	4150	117	109	86	0	4150233000
577	4150	118	110	86	0	4150743001
578	4150	132	108	87	0	4150517001
579	4151	28	116	80	0	4151310000
580	4151	29	117	80	0	4151408000
581	4151	31	119	80	0	4151615000
582	4151	42	114	81	0	4151440001
583	4151	56	112	82	0	4151835001
584	4151	59	115	82	0	4151934001
585	4151	74	114	83	0	4151695000
586	4151	85	109	84	1	4151164001
587	4151	87	111	84	0	4151782001
588	4151	102	110	85	0	4151889001
589	4151	104	112	85	0	4151871000
590	4152	15	119	79	0	4152194001
591	4152	23	111	80	1	4152119000
592	4152	30	118	80	0	4152834001
593	4152	43	115	81	0	4152991000
594	4152	45	117	81	0	4152339001
595	4152	46	118	81	0	4152318001
596	4152	54	110	82	1	4152066001
597	4152	75	115	83	0	4152942000
598	4152	103	111	85	0	4152698001
599	4152	133	109	87	0	4152895001
600	4153	44	116	81	0	4153883001
601	4153	47	119	81	0	4153389001
602	4153	57	113	82	0	4153424001
603	4153	60	116	82	1	4153882000
604	4153	63	119	82	0	4153760001
605	4153	73	113	83	0	4153114000
606	4153	88	112	84	0	4153700001
607	4153	89	113	84	0	4153496001
608	4153	90	114	84	0	4153686001
609	4153	118	110	86	0	4153745001
610	4153	119	111	86	0	4153643000
611	4154	14	118	79	0	4154428000
612	4154	39	111	81	1	4154506001
613	4154	58	114	82	0	4154169000
614	4154	61	117	82	0	4154144000
615	4154	70	110	83	1	4154533001
616	4154	71	111	83	0	4154122001
617	4154	72	112	83	0	4154197000
618	4154	104	112	85	0	4154333001
619	4154	148	108	88	0	4154952001
620	4155	23	111	80	1	4155891001
621	4155	31	119	80	0	4155404001
622	4155	46	118	81	0	4155009000
623	4155	74	114	83	0	4155057000
624	4155	76	116	83	0	4155240000
625	4155	101	109	85	1	4155189000
626	4155	105	113	85	0	4155607000
627	4155	134	110	87	0	4155358000
628	4156	8	112	79	1	4156626000
629	4156	29	117	80	0	4156025000
630	4156	45	117	81	0	4156516000
631	4156	54	110	82	1	4156777001
632	4156	59	115	82	0	4156732001
633	4156	62	118	82	0	4156772000
634	4156	63	119	82	0	4156891001
635	4156	75	115	83	0	4156952001
636	4156	87	111	84	0	4156417001
637	4156	90	114	84	1	4156403001
638	4156	91	115	84	0	4156515000
639	4156	119	111	86	0	4156661000
640	4156	133	109	87	0	4156549001
641	4156	149	109	88	0	4156923000
642	4157	7	111	79	1	4157740001
643	4157	61	117	82	0	4157775001
644	4157	86	110	84	1	4157755001
645	4157	89	113	84	0	4157759000
646	4157	103	111	85	0	4157102001
647	4157	104	112	85	0	4157439000
648	4157	106	114	85	0	4157826000
649	4157	118	110	86	0	4157355000
650	4157	120	112	86	0	4157252000
651	4158	46	118	81	0	4158669000
652	4158	47	119	81	0	4158348000
653	4158	55	111	82	1	4158465000
654	4158	60	116	82	0	4158356001
655	4158	70	110	83	1	4158252001
656	4158	73	113	83	0	4158000001
657	4158	74	114	83	0	4158233000
658	4158	76	116	83	0	4158391001
659	4158	77	117	83	0	4158756000
660	4158	88	112	84	0	4158439001
661	4158	105	113	85	0	4158601001
662	4158	134	110	87	0	4158973000
663	4158	135	111	87	0	4158405001
664	4159	39	111	81	1	4159077000
665	4159	44	116	81	0	4159827000
666	4159	62	118	82	0	4159866001
667	4159	79	119	83	0	4159662001
668	4159	91	115	84	0	4159182001
669	4159	117	109	86	1	4159004000
670	4159	119	111	86	0	4159752001
671	4159	121	113	86	0	4159407001
672	4159	150	110	88	0	4159808001
673	4160	6	110	79	1	4160138000
674	4160	24	112	80	1	4160916000
675	4160	57	113	82	0	4160693001
676	4160	63	119	82	0	4160937001
677	4160	78	118	83	0	4160792001
678	4160	86	110	84	1	4160939000
679	4160	90	114	84	0	4160474001
680	4160	92	116	84	0	4160146001
681	4160	106	114	85	0	4160617001
682	4160	120	112	86	0	4160609001
683	4160	149	109	88	0	4160133001
684	4160	164	108	89	0	4160706001
685	4161	8	112	79	1	4161762000
686	4161	46	118	81	0	4161195000
687	4161	71	111	83	1	4161070000
688	4161	76	116	83	0	4161921000
689	4161	77	117	83	0	4161510000
690	4161	102	110	85	1	4161843001
691	4161	107	115	85	0	4161258000
692	4161	135	111	87	0	4161957001
693	4161	136	112	87	0	4161466001
694	4161	165	109	89	0	4161522001
695	4162	45	117	81	0	4162610001
696	4162	55	111	82	1	4162167000
697	4162	61	117	82	0	4162664000
698	4162	75	115	83	0	4162566001
699	4162	89	113	84	0	4162968000
700	4162	91	115	84	0	4162949001
701	4162	93	117	84	0	4162491000
702	4162	104	112	85	0	4162116001
703	4162	121	113	86	0	4162128000
704	4162	122	114	86	0	4162622000
705	4162	151	111	88	0	4162382001
706	4163	40	112	81	1	4163293000
707	4163	62	118	82	0	4163334000
708	4163	69	109	83	1	4163476000
709	4163	78	118	83	0	4163948001
710	4163	79	119	83	0	4163412001
711	4163	92	116	84	0	4163055000
712	4163	95	119	84	0	4163827001
713	4163	105	113	85	0	4163077001
714	4163	107	115	85	0	4163906001
715	4163	133	109	87	1	4163829000
716	4163	137	113	87	0	4163482001
717	4163	150	110	88	0	4163033000
718	4164	23	111	80	1	4164106000
719	4164	38	110	81	1	4164847001
720	4164	93	117	84	0	4164958000
721	4164	94	118	84	0	4164658000
722	4164	106	114	85	0	4164554000
723	4164	108	116	85	0	4164361000
724	4164	120	112	86	0	4164518001
725	4164	136	112	87	0	4164052001
726	4164	151	111	88	0	4164646001
727	4164	166	110	89	0	4164135001
728	4165	7	111	79	0	4165716000
729	4165	8	112	79	0	4165015001
730	4165	24	112	80	1	4165731001
731	4165	56	112	82	1	4165872000
732	4165	77	117	83	0	4165425000
733	4165	90	114	84	0	4165488000
734	4165	92	116	84	0	4165870001
735	4165	102	110	85	1	4165244001
736	4165	118	110	86	1	4165312000
737	4165	119	111	86	0	4165600001
738	4165	121	113	86	0	4165920000
739	4165	122	114	86	0	4165591000
740	4165	123	115	86	0	4165554000
741	4165	135	111	87	0	4165574000
742	4165	152	112	88	0	4165087000
743	4165	181	109	90	0	4165790001
744	4166	71	111	83	1	4166224000
745	4166	87	111	84	1	4166889001
746	4166	95	119	84	0	4166593000
747	4166	101	109	85	1	4166027000
748	4166	116	108	86	1	4166090001
749	4166	137	113	87	0	4166169000
750	4166	138	114	87	0	4166992001
751	4166	149	109	88	1	4166944001
752	4166	151	111	88	0	4166875001
753	4166	165	109	89	0	4166660000
754	4166	166	110	89	0	4166554001
755	4167	39	111	81	1	4167723000
756	4167	40	112	81	1	4167668000
757	4167	91	115	84	0	4167046000
758	4167	94	118	84	0	4167221001
759	4167	108	116	85	0	4167307001
760	4167	109	117	85	0	4167286001
761	4167	136	112	87	0	4167139000
762	4167	152	112	88	0	4167268000
763	4167	167	111	89	0	4167079001
764	4168	7	111	79	0	4168606001
765	4168	24	112	80	0	4168730000
766	4168	55	111	82	1	4168678000
767	4168	78	118	83	0	4168203001
768	4168	79	119	83	0	4168019001
769	4168	85	109	84	1	4168331001
770	4168	93	117	84	0	4168174001
771	4168	106	114	85	0	4168304000
772	4168	107	115	85	0	4168988000
773	4168	111	119	85	0	4168280000
