event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns
218	4536	9	111	87	0	4536948000
219	4537	0	110	85	0	4537931001
220	4537	2	112	85	0	4537119001
221	4537	5	111	86	0	4537582001
222	4538	1	111	85	0	4538434000
223	4539	2	112	85	0	4539625001
224	4539	3	113	85	0	4539259001
225	4539	4	110	86	0	4539329000
226	4539	12	110	88	1	4539576000
227	4540	0	110	85	0	4540637000
228	4540	13	111	88	1	4540830000
229	4542	8	110	87	1	4542740001
230	4542	12	110	88	1	4542167000
231	4543	9	111	87	1	4543935001
232	4543	13	111	88	1	4543770001
233	4543	14	112	88	1	4543035000
234	4545	4	110	86	1	4545299000
235	4545	8	110	87	1	4545362001
236	4545	14	112	88	1	4545887001
237	4546	0	110	85	1	4546969001
238	4546	5	111	86	1	4546936000
239	4546	9	111	87	1	4546858000
240	4546	10	112	87	1	4546507001
241	4547	4	110	86	1	4547977000
242	4548	6	112	86	1	4548721001
243	4549	5	111	86	1	4549771000
244	4549	10	112	87	1	4549049000
245	4550	0	110	85	1	4550395001
246	4550	1	111	85	1	4550687000
247	4551	2	112	85	1	4551352001
248	4551	14	112	88	0	4551671000
249	4552	6	112	86	1	4552185001
250	4553	1	111	85	1	4553065000
251	4553	7	113	86	1	4553999001
252	4553	10	112	87	0	4553949000
253	4554	0	110	85	1	4554671000
254	4554	2	112	85	1	4554441001
255	4554	14	112	88	0	4554689000
256	4556	6	112	86	0	4556975001
257	4556	10	112	87	0	4556462000
258	4558	7	113	86	0	4558746000
259	4558	13	111	88	0	4558848001
260	4558	14	112	88	0	4558433001
261	4560	6	112	86	0	4560047001
262	4560	10	112	87	0	4560726000
263	4561	2	112	85	0	4561171001
264	4561	9	111	87	0	4561763000
265	4561	13	111	88	0	4561586001
266	4563	6	112	86	0	4563706000
267	4564	2	112	85	0	4564601000
268	4564	5	111	86	0	4564616001
269	4564	9	111	87	0	4564777000
270	4565	13	111	88	0	4565485000
271	4566	15	113	88	1	4566655001
272	4567	5	111	86	0	4567879001
273	4567	12	110	88	0	4567958001
274	4568	1	111	85	0	4568431001
275	4568	2	112	85	0	4568363001
276	4568	6	112	86	0	4568979000
277	4568	9	111	87	0	4568207001
278	4568	10	112	87	0	4568991001
279	4569	11	113	87	1	4569574000
280	4569	14	112	88	1	4569659001
281	4570	15	113	88	1	4570252000
282	4571	5	111	86	0	4571779000
283	4571	8	110	87	0	4571599000
284	4572	1	111	85	0	4572008000
285	4572	12	110	88	0	4572109001
286	4572	13	111	88	1	4572763001
287	4572	14	112	88	1	4572549000
288	4573	7	113	86	1	4573105001
289	4573	10	112	87	1	4573580000
290	4573	11	113	87	1	4573244000
291	4575	0	110	85	0	4575704001
292	4575	3	113	85	1	4575992000
293	4575	4	110	86	0	4575510001
294	4575	6	112	86	1	4575587000
295	4575	8	110	87	0	4575596001
296	4575	13	111	88	1	4575558001
297	4575	14	112	88	1	4575525000
298	4576	7	113	86	1	4576808000
299	4576	9	111	87	1	4576981000
300	4576	10	112	87	1	4576177001
301	4577	12	110	88	1	4577783000
302	4578	15	113	88	1	4578838001
303	4579	2	112	85	1	4579897000
304	4579	6	112	86	1	4579587000
305	4579	9	111	87	1	4579383000
306	4579	11	113	87	1	4579188001
307	4580	0	110	85	0	4580944000
308	4580	3	113	85	1	4580228001
309	4580	5	111	86	1	4580533000
310	4580	10	112	87	1	4580649001
311	4581	8	110	87	1	4581375001
312	4582	7	113	86	1	4582293000
313	4582	13	111	88	1	4582417000
314	4583	2	112	85	1	4583064000
315	4583	5	111	86	1	4583465001
316	4584	3	113	85	1	4584529000
317	4584	6	112	86	1	4584498000
318	4585	1	111	85	1	4585011001
319	4586	4	110	86	1	4586034001
320	4587	1	111	85	1	4587251001
321	4587	2	112	85	1	4587046001
322	4589	0	110	85	1	4589949001
323	4621	6	112	86	0	4621880001
324	4969	12	110	88	0	4969715001
325	4972	12	110	88	0	4972874001
326	4973	8	110	87	0	4973596001
327	4974	13	111	88	0	4974138000
328	4976	8	110	87	0	4976501000
329	4976	12	110	88	0	4976404000
330	4977	4	110	86	0	4977758001
331	4977	13	111	88	0	4977290000
332	4979	9	111	87	0	4979722000
333	4979	13	111	88	0	4979510001
334	4979	14	112	88	0	4979600001
335	4980	4	110	86	0	4980669000
336	4980	8	110	87	0	4980562000
337	4981	12	110	88	0	4981863001
338	4982	0	110	85	0	4982110000
339	4982	9	111	87	0	4982980001
340	4982	13	111	88	0	4982623000
341	4982	14	112	88	1	4982617001
342	4983	5	111	86	0	4983858001
343	4983	10	112	87	0	4983145001
344	4984	4	110	86	0	4984224001
345	4985	0	110	85	0	4985437001
346	4985	8	110	87	0	4985304000
347	4985	9	111	87	0	4985628001
348	4985	14	112	88	0	4985068001
349	4985	15	113	88	0	4985113001
350	4986	10	112	87	0	4986954001
351	4987	0	110	85	0	4987927000
352	4987	4	110	86	0	4987868000
353	4987	5	111	86	0	4987110001
354	4987	13	111	88	0	4987411001
355	4988	6	112	86	0	4988945001
356	4988	14	112	88	0	4988510001
357	4988	15	113	88	0	4988657000
358	4989	1	111	85	0	4989667001
359	4989	9	111	87	0	4989327000
360	4989	10	112	87	0	4989860000
361	4990	5	111	86	0	4990297001
362	4990	11	113	87	0	4990197001
363	4991	6	112	86	0	4991921001
364	4992	0	110	85	0	4992489000
365	4992	1	111	85	0	4992785001
366	4992	4	110	86	0	4992836001
367	4992	10	112	87	0	4992802001
368	4992	14	112	88	0	4992061000
369	4992	15	113	88	0	4992261000
370	4993	9	111	87	0	4993454000
371	4993	11	113	87	0	4993497001
372	4994	2	112	85	0	4994422000
373	4994	5	111	86	0	4994662001
374	4994	6	112	86	0	4994480000
375	4995	7	113	86	0	4995525001
376	4995	14	112	88	0	4995956000
377	4996	1	111	85	0	4996518001
378	4996	10	112	87	0	4996136000
379	4996	11	113	87	0	4996748000
380	4996	15	113	88	0	4996016001
381	4997	2	112	85	0	4997392001
382	4997	6	112	86	0	4997598000
383	4998	7	113	86	0	4998579000
384	4998	10	112	87	0	4998603000
385	4999	15	113	88	0	4999488000
386	5000	1	111	85	0	5000087001
387	5000	2	112	85	0	5000612000
388	5000	11	113	87	0	5000278001
389	5001	3	113	85	0	5001712001
390	5001	7	113	86	0	5001161000
391	5002	6	112	86	0	5002060000
392	5003	2	112	85	0	5003854001
393	5004	7	113	86	0	5004204001
394	5004	11	113	87	0	5004354000
395	5005	3	113	85	0	5005065001
396	5007	7	113	86	0	5007792001
397	5008	3	113	85	0	5008696001
398	5012	2	112	85	0	5012307000
399	5013	3	113	85	0	5013567001
400	5013	13	111	88	1	5013985001
401	5013	14	112	88	1	5013264000
402	5013	15	113	88	1	5013673001
403	5015	12	110	88	1	5015869001
404	5017	11	113	87	1	5017327001
405	5018	13	111	88	1	5018400000
406	5018	14	112	88	1	5018237000
407	5018	15	113	88	1	5018417000
408	5019	9	111	87	1	5019573001
409	5019	10	112	87	1	5019665000
410	5020	8	110	87	1	5020885000
411	5020	14	112	88	1	5020714001
412	5021	12	110	88	1	5021040000
413	5021	13	111	88	1	5021821000
414	5022	11	113	87	1	5022087000
415	5022	15	113	88	1	5022188000
416	5024	7	113	86	1	5024624000
417	5024	9	111	87	1	5024459000
418	5024	10	112	87	1	5024926001
419	5024	12	110	88	1	5024637001
420	5025	6	112	86	1	5025885000
421	5025	8	110	87	1	5025811001
422	5025	11	113	87	1	5025449001
423	5026	5	111	86	1	5026885000
424	5027	4	110	86	1	5027900000
425	5027	9	111	87	1	5027537000
426	5027	10	112	87	1	5027932000
427	5028	8	110	87	1	5028976000
428	5028	14	112	88	1	5028718001
429	5029	7	113	86	1	5029696001
430	5030	2	112	85	1	5030783000
431	5030	6	112	86	1	5030504001
432	5031	3	113	85	1	5031131001
433	5031	5	111	86	1	5031951000
434	5032	0	110	85	1	5032856000
435	5032	1	111	85	1	5032551001
436	5032	4	110	86	1	5032542000
437	5033	6	112	86	1	5033538000
438	5033	7	113	86	1	5033562000
439	5034	11	113	87	1	5034001000
440	5035	2	112	85	1	5035866000
441	5035	3	113	85	1	5035425000
442	5035	4	110	86	1	5035910001
443	5035	5	111	86	1	5035712000
444	5037	0	110	85	1	5037465001
445	5037	1	111	85	1	5037765000
446	5039	2	112	85	1	5039038001
447	5039	3	113	85	1	5039122000
448	5040	1	111	85	1	5040365001
449	5041	0	110	85	1	5041100000
450	5050	0	110	85	1	5050309000
451	5121	11	113	87	0	5121603000
452	5149	0	110	85	0	5149430000
453	5442	2	112	85	0	5442457001
454	5445	4	110	86	0	5445229001
455	5446	6	112	86	0	5446589000
456	5448	7	113	86	0	5448281001
457	5450	8	110	87	0	5450413001
458	5451	10	112	87	0	5451050000
459	5456	14	112	88	0	5456214000
460	5458	15	113	88	0	5458020001
461	5485	0	110	85	0	5485390000
462	5486	1	111	85	0	5486220000
463	5487	0	110	85	0	5487921000
464	5487	2	112	85	0	5487024001
465	5487	3	113	85	0	5487262001
466	5489	1	111	85	0	5489298001
467	5489	2	112	85	0	5489783000
468	5489	3	113	85	0	5489756000
469	5489	4	110	86	0	5489236001
470	5489	5	111	86	0	5489423000
471	5490	0	110	85	0	5490879000
472	5490	6	112	86	0	5490661000
473	5490	7	113	86	0	5490976000
474	5492	1	111	85	0	5492574001
475	5492	4	110	86	0	5492759000
476	5492	5	111	86	0	5492132001
477	5493	2	112	85	0	5493262001
478	5493	3	113	85	0	5493595000
479	5493	6	112	86	0	5493262001
480	5493	7	113	86	0	5493262001
481	5493	8	110	87	0	5493544000
482	5493	9	111	87	0	5493765000
483	5494	10	112	87	0	5494726000
484	5494	11	113	87	0	5494688000
485	5495	6	112	86	0	5495906001
486	5496	4	110	86	0	5496181000
487	5496	5	111	86	0	5496023001
488	5496	7	113	86	0	5496009001
489	5496	8	110	87	0	5496649001
490	5496	9	111	87	0	5496881001
491	5496	12	110	88	0	5496794001
492	5497	10	112	87	0	5497291001
493	5497	11	113	87	0	5497492001
494	5497	13	111	88	0	5497148000
495	5498	6	112	86	0	5498553001
496	5498	7	113	86	0	5498763000
497	5498	14	112	88	0	5498057000
498	5499	13	111	88	0	5499355001
499	5499	15	113	88	0	5499081000
500	5500	0	110	85	0	5500610001
501	5500	9	111	87	0	5500191001
502	5500	10	112	87	0	5500418000
503	5500	11	113	87	0	5500903001
504	5500	12	110	88	0	5500161001
505	5500	14	112	88	0	5500561001
506	5501	8	110	87	0	5501065001
507	5501	15	113	88	0	5501684001
508	5502	13	111	88	0	5502372001
509	5504	11	113	87	0	5504347000
510	5504	12	110	88	0	5504140000
511	5504	14	112	88	0	5504097001
512	5504	15	113	88	0	5504743001
513	5505	13	111	88	0	5505993000
514	5506	14	112	88	0	5506787000
515	5511	15	113	88	0	5511980001
516	5512	10	112	87	0	5512028001
517	5530	3	113	85	1	5530836001
518	5534	3	113	85	1	5534962000
519	5534	7	113	86	1	5534348001
520	5535	2	112	85	1	5535886001
521	5538	6	112	86	1	5538440001
522	5538	7	113	86	1	5538383000
523	5538	11	113	87	1	5538504000
524	5539	2	112	85	1	5539568000
525	5540	1	111	85	1	5540388000
526	5540	3	113	85	1	5540863001
527	5541	7	113	86	1	5541943000
528	5542	2	112	85	1	5542652001
529	5542	6	112	86	1	5542995001
530	5542	10	112	87	1	5542995001
531	5542	11	113	87	1	5542445001
532	5542	15	113	88	1	5542375000
533	5543	1	111	85	1	5543580000
534	5544	5	111	86	1	5544048000
535	5545	0	110	85	1	5545076001
536	5545	1	111	85	1	5545824000
537	5545	11	113	87	1	5545967001
538	5545	15	113	88	1	5545835000
539	5546	6	112	86	1	5546118000
540	5546	10	112	87	1	5546340001
541	5547	14	112	88	1	5547398001
542	5548	0	110	85	1	5548583001
543	5548	4	110	86	1	5548866000
544	5548	5	111	86	1	5548191000
545	5548	9	111	87	1	5548067000
546	5548	10	112	87	1	5548892000
547	5548	15	113	88	1	5548794001
548	5551	0	110	85	1	5551365001
549	5551	9	111	87	1	5551824000
550	5551	13	111	88	1	5551677001
551	5551	14	112	88	1	5551114001
552	5552	4	110	86	1	5552638001
553	5552	8	110	87	1	5552034000
554	5553	5	111	86	1	5553716001
555	5553	14	112	88	1	5553780000
556	5555	4	110	86	1	5555521000
557	5555	9	111	87	1	5555448001
558	5555	12	110	88	1	5555933000
559	5555	13	111	88	1	5555159000
560	5556	8	110	87	1	5556053001
561	5557	10	112	87	1	5557694001
562	5558	13	111	88	1	5558195001
563	5559	8	110	87	1	5559120000
564	5559	12	110	88	1	5559970000
565	5563	12	110	88	1	5563175001
566	5576	1	111	85	1	5576773000
567	5578	0	110	85	1	5578084001
568	5822	10	112	87	0	5822849001
569	6571	12	110	88	0	6571243000
570	6574	12	110	88	0	6574752000
571	6576	8	110	87	0	6576063001
572	6576	13	111	88	0	6576926000
573	6578	12	110	88	0	6578467000
574	6579	4	110	86	0	6579584001
575	6579	8	110	87	0	6579217000
576	6579	13	111	88	0	6579771001
577	6581	9	111	87	0	6581742001
578	6581	14	112	88	0	6581514001
579	6583	4	110	86	0	6583072001
580	6583	8	110	87	0	6583407001
581	6583	12	110	88	0	6583211000
582	6583	13	111	88	0	6583391000
583	6584	0	110	85	0	6584484000
584	6584	14	112	88	0	6584861000
585	6585	4	110	86	0	6585825000
586	6585	9	111	87	0	6585041001
587	6585	10	112	87	0	6585525001
588	6586	5	111	86	0	6586518001
589	6586	13	111	88	0	6586107001
590	6587	0	110	85	0	6587718000
591	6587	14	112	88	0	6587401000
592	6587	15	113	88	0	6587850000
593	6588	8	110	87	0	6588656000
594	6588	9	111	87	0	6588566000
595	6589	4	110	86	0	6589736001
596	6589	5	111	86	0	6589793000
597	6589	10	112	87	0	6589266001
598	6590	0	110	85	0	6590280000
599	6590	6	112	86	0	6590012001
600	6591	1	111	85	0	6591907000
601	6591	10	112	87	0	6591707000
602	6591	11	113	87	0	6591250000
603	6591	13	111	88	0	6591464001
604	6591	14	112	88	0	6591228001
605	6591	15	113	88	0	6591173001
606	6592	9	111	87	0	6592704001
607	6593	15	113	88	0	6593950000
608	6594	0	110	85	0	6594792001
609	6594	1	111	85	0	6594581001
610	6594	5	111	86	0	6594834000
611	6594	6	112	86	0	6594638000
612	6594	11	113	87	0	6594969000
613	6595	2	112	85	0	6595427001
614	6595	4	110	86	0	6595991001
615	6595	14	112	88	0	6595021000
616	6597	6	112	86	0	6597899001
617	6597	7	113	86	0	6597136000
618	6597	10	112	87	0	6597618001
619	6597	11	113	87	0	6597593000
620	6597	15	113	88	0	6597734000
621	6598	1	111	85	0	6598262001
622	6598	2	112	85	0	6598879000
623	6599	0	110	85	0	6599588001
624	6599	5	111	86	0	6599587000
625	6600	7	113	86	0	6600375000
626	6600	9	111	87	0	6600102000
627	6600	11	113	87	0	6600129000
628	6601	6	112	86	0	6601475001
629	6601	10	112	87	0	6601302001
630	6602	1	111	85	0	6602521000
631	6602	2	112	85	0	6602149001
632	6602	3	113	85	0	6602845001
633	6603	7	113	86	0	6603114001
634	6604	11	113	87	0	6604238000
635	6605	3	113	85	0	6605748001
636	6605	15	113	88	0	6605138000
637	6606	2	112	85	0	6606584001
638	6606	6	112	86	0	6606668000
639	6607	7	113	86	0	6607120001
640	6609	3	113	85	0	6609082001
641	6611	7	113	86	0	6611615001
642	6613	3	113	85	0	6613451001
643	6634	2	112	85	0	6634417000
644	6640	5	111	86	0	6640635000
645	6660	11	113	87	0	6660649000
646	6668	13	111	88	1	6668620001
647	6668	14	112	88	1	6668215000
648	6668	15	113	88	1	6668031000
649	6669	12	110	88	1	6669738000
650	6671	11	113	87	1	6671296001
651	6671	14	112	88	1	6671284000
652	6671	15	113	88	1	6671856001
653	6672	9	111	87	1	6672996001
654	6672	10	112	87	1	6672275000
655	6672	13	111	88	1	6672447001
656	6673	8	110	87	1	6673809001
657	6673	12	110	88	1	6673140000
658	6673	14	112	88	1	6673598001
659	6674	13	111	88	1	6674813001
660	6675	7	113	86	1	6675557001
661	6675	10	112	87	1	6675691001
662	6675	11	113	87	1	6675161000
663	6675	15	113	88	1	6675557001
664	6676	5	111	86	1	6676297001
665	6676	6	112	86	1	6676203001
666	6676	9	111	87	1	6676188000
667	6676	12	110	88	1	6676157000
668	6677	4	110	86	1	6677661001
669	6677	8	110	87	1	6677297000
670	6678	9	111	87	1	6678844001
671	6678	10	112	87	1	6678023000
672	6678	11	113	87	1	6678396000
673	6679	2	112	85	1	6679866001
674	6679	7	113	86	1	6679722001
675	6680	3	113	85	1	6680309001
676	6680	5	111	86	1	6680615000
677	6680	6	112	86	1	6680147001
678	6681	0	110	85	1	6681064000
679	6681	1	111	85	1	6681180001
680	6681	4	110	86	1	6681499000
681	6681	8	110	87	1	6681039001
682	6683	1	111	85	1	6683876001
683	6683	2	112	85	1	6683771000
684	6683	3	113	85	1	6683725000
685	6683	5	111	86	1	6683531001
686	6683	6	112	86	1	6683093000
687	6684	0	110	85	1	6684800000
688	6684	4	110	86	1	6684522001
689	6684	7	113	86	1	6684491001
690	6686	1	111	85	1	6686134000
691	6686	2	112	85	1	6686342000
692	6686	3	113	85	1	6686498000
693	6687	0	110	85	1	6687312000
694	6695	1	111	85	1	6695034000
695	6915	11	113	87	0	6915764000
696	6924	15	113	88	0	6924538001
697	6967	0	110	85	0	6967613000
698	6968	1	111	85	0	6968416001
699	6968	2	112	85	0	6968869001
700	6969	0	110	85	0	6969949000
701	6969	3	113	85	0	6969581001
702	6971	1	111	85	0	6971547001
703	6971	2	112	85	0	6971461001
704	6971	4	110	86	0	6971398001
705	6972	0	110	85	0	6972905001
706	6972	3	113	85	0	6972215001
707	6972	5	111	86	0	6972134001
708	6972	6	112	86	0	6972192000
709	6973	7	113	86	0	6973170000
710	6974	2	112	85	0	6974300000
711	6974	4	110	86	0	6974778001
712	6974	5	111	86	0	6974760000
713	6974	6	112	86	0	6974499001
714	6975	0	110	85	0	6975557001
715	6975	1	111	85	0	6975042001
716	6975	3	113	85	0	6975124001
717	6975	7	113	86	0	6975739001
718	6975	8	110	87	0	6975191000
719	6975	9	111	87	0	6975847001
720	6976	10	112	87	0	6976619000
721	6977	2	112	85	1	6977291001
722	6977	6	112	86	0	6977733001
723	6977	11	113	87	0	6977272000
724	6978	4	110	86	0	6978514001
725	6978	5	111	86	0	6978105000
726	6978	7	113	86	0	6978788001
727	6978	8	110	87	0	6978297001
728	6978	9	111	87	0	6978247000
729	6978	10	112	87	0	6978726001
730	6978	12	110	88	0	6978867001
731	6979	0	110	85	0	6979482001
732	6979	3	113	85	0	6979105001
733	6979	11	113	87	0	6979972000
734	6979	13	111	88	0	6979099001
735	6979	14	112	88	0	6979971000
736	6980	15	113	88	0	6980897000
737	6981	8	110	87	0	6981882000
738	6981	9	111	87	0	6981209000
739	6981	13	111	88	0	6981480001
740	6982	10	112	87	0	6982020001
741	6982	11	113	87	0	6982861000
742	6982	12	110	88	0	6982483001
743	6982	14	112	88	0	6982223001
744	6983	6	112	86	0	6983410000
745	6984	13	111	88	0	6984145001
746	6984	14	112	88	0	6984310001
747	6984	15	113	88	1	6984025000
748	6986	12	110	88	0	6986723001
749	6986	13	111	88	0	6986843001
750	6986	14	112	88	0	6986941001
751	6987	15	113	88	0	6987231001
752	6989	9	111	87	0	6989956000
753	6994	7	113	86	0	6994477000
754	7018	11	113	87	0	7018103000
755	7041	3	113	85	1	7041203000
756	7045	2	112	85	1	7045636001
757	7045	3	113	85	1	7045139000
758	7045	7	113	86	1	7045874001
759	7048	3	113	85	1	7048193001
760	7049	2	112	85	1	7049394000
761	7050	1	111	85	1	7050848001
762	7050	6	112	86	1	7050550001
763	7050	7	113	86	1	7050177001
764	7050	11	113	87	1	7050086000
765	7052	2	112	85	1	7052551001
766	7053	15	113	88	1	7053844001
767	7054	0	110	85	1	7054525001
768	7054	1	111	85	1	7054410001
769	7054	6	112	86	1	7054564000
770	7054	10	112	87	1	7054599000
771	7054	11	113	87	1	7054526000
772	7055	5	111	86	1	7055523001
773	7056	4	110	86	1	7056993001
