event_id	cycle	source	x	y	polarity	occurrence_timestamp_ns
160	4182	34	113	89	0	4182342001
161	4183	7	110	85	1	4183851001
162	4183	8	111	85	1	4183323001
163	4183	31	110	89	1	4183614000
164	4184	9	112	85	1	4184539001
165	4184	20	111	87	1	4184965001
166	4185	3	112	84	1	4185323001
167	4185	35	114	89	0	4185811001
168	4187	15	112	86	1	4187728000
169	4187	26	111	88	1	4187114001
170	4188	9	112	85	1	4188682000
171	4188	21	112	87	1	4188492000
172	4188	32	111	89	1	4188851000
173	4189	3	112	84	0	4189158000
174	4190	26	111	88	1	4190760001
175	4190	35	114	89	0	4190858000
176	4191	3	112	84	0	4191821001
177	4191	15	112	86	1	4191499000
178	4192	2	111	84	0	4192696001
179	4193	21	112	87	1	4193918000
180	4193	27	112	88	1	4193396000
181	4193	32	111	89	1	4193784001
182	4195	2	111	84	0	4195496001
183	4195	9	112	85	0	4195247001
184	4196	1	110	84	0	4196183001
185	4196	3	112	84	0	4196062001
186	4197	9	112	85	0	4197997001
187	4197	33	112	89	1	4197898001
188	4199	0	109	84	0	4199758000
189	4199	1	110	84	0	4199514001
190	4199	2	111	84	0	4199196001
191	4199	8	111	85	0	4199339001
192	4199	27	112	88	1	4199067000
193	4200	21	112	87	1	4200137001
194	4201	3	112	84	0	4201247000
195	4202	0	109	84	0	4202786000
196	4202	7	110	85	0	4202193001
197	4202	9	112	85	0	4202480001
198	4202	15	112	86	0	4202209000
199	4203	2	111	84	0	4203489001
200	4203	8	111	85	0	4203245000
201	4203	27	112	88	1	4203933000
202	4204	1	110	84	0	4204215001
203	4204	3	112	84	0	4204871001
204	4204	7	110	85	0	4204695001
205	4205	9	112	85	0	4205964001
206	4205	14	111	86	0	4205501001
207	4205	33	112	89	1	4205120001
208	4206	6	109	85	0	4206798000
209	4206	15	112	86	0	4206973001
210	4206	21	112	87	0	4206115001
211	4208	0	109	84	0	4208495000
212	4208	7	110	85	0	4208411001
213	4208	8	111	85	0	4208843001
214	4208	13	110	86	0	4208128001
215	4208	14	111	86	0	4208842001
216	4208	21	112	87	0	4208711001
217	4208	28	113	88	1	4208566001
218	4209	1	110	84	0	4209022001
219	4210	6	109	85	0	4210704000
220	4210	33	112	89	1	4210732000
221	4211	2	111	84	0	4211508001
222	4211	9	112	85	0	4211800000
223	4211	12	109	86	0	4211069001
224	4211	13	110	86	0	4211436000
225	4211	14	111	86	0	4211959000
226	4211	20	111	87	0	4211729001
227	4212	15	112	86	0	4212242000
228	4212	21	112	87	0	4212505000
229	4212	27	112	88	0	4212738001
230	4213	7	110	85	0	4213595001
231	4213	12	109	86	0	4213619001
232	4214	20	111	87	0	4214748000
233	4215	6	109	85	0	4215424000
234	4215	13	110	86	0	4215704000
235	4215	19	110	87	0	4215007000
236	4215	27	112	88	0	4215401000
237	4216	0	109	84	0	4216191001
238	4216	21	112	87	0	4216879000
239	4216	26	111	88	0	4216895001
240	4216	28	113	88	0	4216794000
241	4217	12	109	86	0	4217637000
242	4218	19	110	87	0	4218259000
243	4218	33	112	89	0	4218616001
244	4219	18	109	87	0	4219292000
245	4219	20	111	87	0	4219453001
246	4220	13	110	86	0	4220494000
247	4220	25	110	88	0	4220840000
248	4220	27	112	88	0	4220328001
249	4221	14	111	86	0	4221223001
250	4221	26	111	88	0	4221086000
251	4222	0	109	84	1	4222967001
252	4222	12	109	86	0	4222681001
253	4222	33	112	89	0	4222221001
254	4223	1	110	84	1	4223220001
255	4223	2	111	84	1	4223178001
256	4223	3	112	84	1	4223606000
257	4223	4	113	84	1	4223663001
258	4223	5	114	84	1	4223421001
259	4223	18	109	87	0	4223351001
260	4223	19	110	87	0	4223144001
261	4223	24	109	88	0	4223992000
262	4223	32	111	89	0	4223030001
263	4224	25	110	88	1	4224396000
264	4224	26	111	88	0	4224411000
265	4224	27	112	88	0	4224822000
266	4225	1	110	84	1	4225489000
267	4226	0	109	84	1	4226038000
268	4226	2	111	84	1	4226138000
269	4226	3	112	84	1	4226515000
270	4226	4	113	84	1	4226404000
271	4226	5	114	84	1	4226251001
272	4226	24	109	88	0	4226968000
273	4226	31	110	89	0	4226078001
274	4227	18	109	87	0	4227690000
275	4227	25	110	88	0	4227851001
276	4227	33	112	89	0	4227830001
277	4228	32	111	89	0	4228115000
278	4229	6	109	85	1	4229720001
279	4229	7	110	85	1	4229879001
280	4229	8	111	85	1	4229475001
281	4229	9	112	85	1	4229600001
282	4229	11	114	85	1	4229923000
283	4229	31	110	89	0	4229339000
284	4230	10	113	85	1	4230077001
285	4230	24	109	88	0	4230371001
286	4230	30	109	89	0	4230338000
287	4232	6	109	85	1	4232676001
288	4232	7	110	85	1	4232897001
289	4232	8	111	85	1	4232249000
290	4232	9	112	85	1	4232437001
291	4232	11	114	85	1	4232529000
292	4232	26	111	88	0	4232840000
293	4233	1	110	84	1	4233683000
294	4233	10	113	85	1	4233232001
295	4233	31	110	89	0	4233876000
296	4234	30	109	89	0	4234528001
297	4235	12	109	86	1	4235758001
298	4235	13	110	86	1	4235125000
299	4235	14	111	86	1	4235666001
300	4235	15	112	86	1	4235999000
301	4235	16	113	86	1	4235666001
302	4236	17	114	86	1	4236134000
303	4236	25	110	88	0	4236555000
304	4237	13	110	86	1	4237887001
305	4237	24	109	88	0	4237116000
306	4238	8	111	85	1	4238318000
307	4238	14	111	86	1	4238524001
308	4238	15	112	86	1	4238945001
309	4238	16	113	86	1	4238503001
310	4238	17	114	86	1	4238766001
311	4238	34	113	89	0	4238530001
312	4239	2	111	84	1	4239387001
313	4239	12	109	86	1	4239289000
314	4239	30	109	89	0	4239547001
315	4239	32	111	89	1	4239249001
316	4241	19	110	87	1	4241958000
317	4241	21	112	87	1	4241891000
318	4241	31	110	89	0	4241544001
319	4242	5	114	84	1	4242063001
320	4242	9	112	85	1	4242850001
321	4242	11	114	85	1	4242699001
322	4242	18	109	87	1	4242433001
323	4242	20	111	87	1	4242184001
324	4242	22	113	87	1	4242252001
325	4242	23	114	87	1	4242972001
326	4243	4	113	84	1	4243733000
327	4244	19	110	87	1	4244976001
328	4244	20	111	87	1	4244843000
329	4244	21	112	87	1	4244912000
330	4245	13	110	86	1	4245490000
331	4245	18	109	87	1	4245149001
332	4245	22	113	87	1	4245566000
333	4245	23	114	87	1	4245922000
334	4246	17	114	86	1	4246788000
335	4246	25	110	88	1	4246960001
336	4247	24	109	88	1	4247996001
337	4247	26	111	88	1	4247543000
338	4247	27	112	88	1	4247687000
339	4248	7	110	85	1	4248524000
340	4248	28	113	88	1	4248867001
341	4248	29	114	88	1	4248620000
342	4250	16	113	86	1	4250035001
343	4250	25	110	88	1	4250353001
344	4250	26	111	88	1	4250771000
345	4250	27	112	88	1	4250464001
346	4251	20	111	87	1	4251819001
347	4251	24	109	88	1	4251043000
348	4251	28	113	88	1	4251976000
349	4251	29	114	88	1	4251433000
350	4252	14	111	86	1	4252721001
351	4253	21	112	87	1	4253054000
352	4253	27	112	88	1	4253901000
353	4254	25	110	88	1	4254308001
354	4254	30	109	89	1	4254965001
355	4254	31	110	89	1	4254045001
356	4254	32	111	89	1	4254635001
357	4254	33	112	89	1	4254592000
358	4254	34	113	89	1	4254751000
359	4255	35	114	89	1	4255691000
360	4256	23	114	87	1	4256158000
361	4256	26	111	88	1	4256227000
362	4256	31	110	89	1	4256946000
363	4257	0	109	84	1	4257066001
364	4257	33	112	89	1	4257717000
365	4257	34	113	89	1	4257866000
366	4258	19	110	87	1	4258421001
367	4258	24	109	88	1	4258853001
368	4258	29	114	88	1	4258881000
369	4258	30	109	89	1	4258067001
370	4258	32	111	89	1	4258492001
371	4258	35	114	89	1	4258800001
372	4259	22	113	87	1	4259644001
373	4262	31	110	89	1	4262112001
374	4268	34	113	89	1	4268424000
375	4269	33	112	89	1	4269736001
376	4275	35	114	89	1	4275165001
377	4277	15	112	86	1	4277810000
378	4520	35	114	89	0	4520778000
379	4522	31	110	89	0	4522516000
380	4522	32	111	89	0	4522893000
381	4522	33	112	89	0	4522450000
382	4522	34	113	89	0	4522003001
383	4523	30	109	89	0	4523833000
384	4523	35	114	89	0	4523484000
385	4524	24	109	88	0	4524572000
386	4524	31	110	89	0	4524829001
387	4524	34	113	89	1	4524134000
388	4525	29	114	88	0	4525636000
389	4525	33	112	89	0	4525048001
390	4526	25	110	88	1	4526559000
391	4526	26	111	88	0	4526164001
392	4526	27	112	88	0	4526569001
393	4526	28	113	88	0	4526743000
394	4526	30	109	89	0	4526910001
395	4526	32	111	89	0	4526151000
396	4526	34	113	89	0	4526685001
397	4526	35	114	89	0	4526322001
398	4527	24	109	88	0	4527066001
399	4527	29	114	88	0	4527616001
400	4527	31	110	89	0	4527728000
401	4528	21	112	87	0	4528714001
402	4528	22	113	87	0	4528865000
403	4528	23	114	87	0	4528785000
404	4528	26	111	88	0	4528308000
405	4528	27	112	88	0	4528528001
406	4528	28	113	88	1	4528702000
407	4528	33	112	89	0	4528913000
408	4529	19	110	87	0	4529572001
409	4529	20	111	87	0	4529716001
410	4529	24	109	88	0	4529189000
411	4529	25	110	88	0	4529004001
412	4530	18	109	87	0	4530776000
413	4530	21	112	87	1	4530769000
414	4530	22	113	87	0	4530910000
415	4530	23	114	87	0	4530953000
416	4530	29	114	88	0	4530699001
417	4531	15	112	86	0	4531801001
418	4531	16	113	86	0	4531871000
419	4531	20	111	87	0	4531943001
420	4531	24	109	88	0	4531828001
421	4531	26	111	88	0	4531267000
422	4531	27	112	88	0	4531792000
423	4531	28	113	88	0	4531252001
424	4532	13	110	86	0	4532626001
425	4532	14	111	86	0	4532507000
426	4532	17	114	86	0	4532584000
427	4532	19	110	87	0	4532153001
428	4533	12	109	86	0	4533081000
429	4533	15	112	86	0	4533968001
430	4533	16	113	86	0	4533820000
431	4533	18	109	87	0	4533683000
432	4533	21	112	87	0	4533227000
433	4533	22	113	87	0	4533525001
434	4533	23	114	87	0	4533810000
435	4533	30	109	89	1	4533580001
436	4534	9	112	85	0	4534921001
437	4534	11	114	85	0	4534784001
438	4534	13	110	86	0	4534681000
439	4534	14	111	86	1	4534513001
440	4534	17	114	86	0	4534764000
441	4535	7	110	85	0	4535683000
442	4535	12	109	86	0	4535411000
443	4536	6	109	85	0	4536595001
444	4536	8	111	85	0	4536062001
445	4536	10	113	85	0	4536469001
446	4536	15	112	86	0	4536234001
447	4536	16	113	86	0	4536035001
448	4536	20	111	87	0	4536948000
449	4536	30	109	89	1	4536738000
450	4536	31	110	89	1	4536086001
451	4537	7	110	85	0	4537931001
452	4537	9	112	85	0	4537119001
453	4537	11	114	85	0	4537135000
454	4537	14	111	86	0	4537582001
455	4537	24	109	88	1	4537273000
456	4538	1	110	84	0	4538653000
457	4538	2	111	84	0	4538082000
458	4538	3	112	84	0	4538809001
459	4538	4	113	84	0	4538635000
460	4538	5	114	84	0	4538304000
461	4538	8	111	85	0	4538434000
462	4538	17	114	86	0	4538331000
463	4538	31	110	89	1	4538780000
464	4538	32	111	89	1	4538303000
465	4539	0	109	84	0	4539079001
466	4539	2	111	84	0	4539992001
467	4539	6	109	85	0	4539235001
468	4539	9	112	85	0	4539625001
469	4539	10	113	85	0	4539259001
470	4539	11	114	85	0	4539711001
471	4539	13	110	86	0	4539329000
472	4539	25	110	88	1	4539576000
473	4539	33	112	89	1	4539406000
474	4540	1	110	84	0	4540738001
475	4540	3	112	84	0	4540804001
476	4540	4	113	84	0	4540766001
477	4540	5	114	84	0	4540706000
478	4540	7	110	85	0	4540637000
479	4540	18	109	87	1	4540602000
480	4540	24	109	88	1	4540383001
481	4540	26	111	88	1	4540830000
482	4541	0	109	84	0	4541465000
483	4541	32	111	89	1	4541161000
484	4542	2	111	84	0	4542121001
485	4542	19	110	87	1	4542740001
486	4542	25	110	88	1	4542167000
487	4542	33	112	89	1	4542765000
488	4543	3	112	84	0	4543221000
489	4543	12	109	86	1	4543918001
490	4543	18	109	87	1	4543035000
491	4543	20	111	87	1	4543935001
492	4543	26	111	88	1	4543770001
493	4543	27	112	88	1	4543035000
494	4545	1	110	84	0	4545807000
495	4545	13	110	86	1	4545299000
496	4545	19	110	87	1	4545362001
497	4545	27	112	88	1	4545887001
498	4546	6	109	85	1	4546515000
499	4546	7	110	85	1	4546969001
500	4546	12	109	86	1	4546619000
501	4546	14	111	86	1	4546936000
502	4546	20	111	87	1	4546858000
503	4546	21	112	87	1	4546507001
504	4546	31	110	89	1	4546037001
505	4547	13	110	86	1	4547977000
506	4548	15	112	86	1	4548721001
507	4548	30	109	89	1	4548264000
508	4548	33	112	89	0	4548795001
509	4549	0	109	84	1	4549880001
510	4549	6	109	85	1	4549206001
511	4549	14	111	86	1	4549771000
512	4549	21	112	87	1	4549049000
513	4550	1	110	84	1	4550127000
514	4550	7	110	85	1	4550395001
515	4550	8	111	85	1	4550687000
516	4551	9	112	85	1	4551352001
517	4551	27	112	88	0	4551671000
518	4552	0	109	84	1	4552486001
519	4552	2	111	84	1	4552726000
520	4552	15	112	86	1	4552185001
521	4552	33	112	89	0	4552996000
522	4553	1	110	84	1	4553221001
523	4553	8	111	85	1	4553065000
524	4553	16	113	86	1	4553999001
525	4553	21	112	87	0	4553949000
526	4554	3	112	84	1	4554384000
527	4554	7	110	85	1	4554671000
528	4554	9	112	85	1	4554441001
529	4554	27	112	88	0	4554689000
530	4555	1	110	84	1	4555966001
531	4555	2	111	84	1	4555826000
532	4555	32	111	89	0	4555105001
533	4556	15	112	86	0	4556975001
534	4556	21	112	87	0	4556462000
535	4557	3	112	84	1	4557401000
536	4558	16	113	86	0	4558746000
537	4558	26	111	88	0	4558848001
538	4558	27	112	88	0	4558433001
539	4559	32	111	89	0	4559238001
540	4560	15	112	86	0	4560047001
541	4560	21	112	87	0	4560726000
542	4560	33	112	89	0	4560250000
543	4561	9	112	85	0	4561171001
544	4561	20	111	87	0	4561763000
545	4561	26	111	88	0	4561586001
546	4561	31	110	89	0	4561294000
547	4561	35	114	89	1	4561544001
548	4563	3	112	84	0	4563207001
549	4563	15	112	86	0	4563706000
550	4564	9	112	85	0	4564601000
551	4564	14	111	86	0	4564616001
552	4564	20	111	87	0	4564777000
553	4564	29	114	88	1	4564662001
554	4564	34	113	89	1	4564060001
555	4564	35	114	89	1	4564941001
556	4565	26	111	88	0	4565485000
557	4565	31	110	89	0	4565108000
558	4566	3	112	84	0	4566328000
559	4566	28	113	88	1	4566655001
560	4566	33	112	89	1	4566583001
561	4567	14	111	86	0	4567879001
562	4567	23	114	87	1	4567252000
563	4567	25	110	88	0	4567958001
564	4567	34	113	89	1	4567205001
565	4568	8	111	85	0	4568431001
566	4568	9	112	85	0	4568363001
567	4568	15	112	86	0	4568979000
568	4568	20	111	87	0	4568207001
569	4568	21	112	87	0	4568991001
570	4568	29	114	88	1	4568008000
571	4569	3	112	84	0	4569550000
572	4569	22	113	87	1	4569574000
573	4569	27	112	88	1	4569659001
574	4569	31	110	89	0	4569260000
575	4569	33	112	89	1	4569329000
576	4570	17	114	86	1	4570393000
577	4570	23	114	87	1	4570539000
578	4570	28	113	88	1	4570252000
579	4570	32	111	89	1	4570543001
580	4571	14	111	86	0	4571779000
581	4571	19	110	87	0	4571599000
582	4572	2	111	84	0	4572488000
583	4572	8	111	85	0	4572008000
584	4572	25	110	88	0	4572109001
585	4572	26	111	88	1	4572763001
586	4572	27	112	88	1	4572549000
587	4573	16	113	86	1	4573105001
588	4573	21	112	87	1	4573580000
589	4573	22	113	87	1	4573244000
590	4573	23	114	87	1	4573270001
591	4573	29	114	88	1	4573082000
592	4573	33	112	89	1	4573724001
593	4574	3	112	84	0	4574237000
594	4574	11	114	85	1	4574399000
595	4574	17	114	86	1	4574020001
596	4574	31	110	89	1	4574435001
597	4574	32	111	89	1	4574426000
598	4574	35	114	89	1	4574297001
599	4575	2	111	84	0	4575790001
600	4575	7	110	85	0	4575704001
601	4575	10	113	85	1	4575992000
602	4575	13	110	86	0	4575510001
603	4575	15	112	86	1	4575587000
604	4575	19	110	87	0	4575596001
605	4575	26	111	88	1	4575558001
606	4575	27	112	88	1	4575525000
607	4576	16	113	86	1	4576808000
608	4576	17	114	86	1	4576648000
609	4576	20	111	87	1	4576981000
610	4576	21	112	87	1	4576177001
611	4577	5	114	84	1	4577881001
612	4577	11	114	85	1	4577881001
613	4577	25	110	88	1	4577783000
614	4578	28	113	88	1	4578838001
615	4579	9	112	85	1	4579897000
616	4579	15	112	86	1	4579587000
617	4579	20	111	87	1	4579383000
618	4579	22	113	87	1	4579188001
619	4580	2	111	84	0	4580377000
620	4580	4	113	84	1	4580795001
621	4580	7	110	85	0	4580944000
622	4580	10	113	85	1	4580228001
623	4580	14	111	86	1	4580533000
624	4580	21	112	87	1	4580649001
625	4581	1	110	84	0	4581787001
626	4581	5	114	84	1	4581572001
627	4581	11	114	85	1	4581476001
628	4581	19	110	87	1	4581375001
629	4582	16	113	86	1	4582293000
630	4582	26	111	88	1	4582417000
631	4583	3	112	84	1	4583520000
632	4583	9	112	85	1	4583064000
633	4583	14	111	86	1	4583465001
634	4584	4	113	84	1	4584384000
635	4584	10	113	85	1	4584529000
636	4584	15	112	86	1	4584498000
637	4585	5	114	84	1	4585521000
638	4585	8	111	85	1	4585011001
639	4586	13	110	86	1	4586034001
640	4587	1	110	84	0	4587142000
641	4587	3	112	84	1	4587279000
642	4587	8	111	85	1	4587251001
643	4587	9	112	85	1	4587046001
644	4588	2	111	84	1	4588142001
645	4589	7	110	85	1	4589949001
646	4591	2	111	84	1	4591155001
647	4592	3	112	84	1	4592547000
648	4593	1	110	84	1	4593549000
649	4594	4	113	84	1	4594663001
650	4612	29	114	88	0	4612718001
651	4621	15	112	86	0	4621880001
652	4629	3	112	84	0	4629329001
653	4960	30	109	89	0	4960602001
654	4963	24	109	88	0	4963486000
655	4963	30	109	89	0	4963393000
656	4965	31	110	89	0	4965744001
657	4966	24	109	88	0	4966232001
658	4968	30	109	89	0	4968024000
659	4968	31	110	89	0	4968268001
660	4969	18	109	87	0	4969536001
661	4969	24	109	88	0	4969449001
662	4969	25	110	88	0	4969715001
663	4970	32	111	89	0	4970833000
664	4971	31	110	89	0	4971514000
665	4972	12	109	86	0	4972192000
666	4972	18	109	87	0	4972746001
667	4972	25	110	88	0	4972874001
668	4972	30	109	89	0	4972987000
669	4973	19	110	87	0	4973596001
670	4974	24	109	88	0	4974099000
671	4974	26	111	88	0	4974138000
672	4974	32	111	89	0	4974219001
673	4974	33	112	89	0	4974763000
674	4975	12	109	86	0	4975065001
675	4976	19	110	87	0	4976501000
676	4976	25	110	88	0	4976404000
677	4976	31	110	89	0	4976184000
678	4977	6	109	85	0	4977915000
679	4977	12	109	86	0	4977652000
680	4977	13	110	86	0	4977758001
681	4977	18	109	87	0	4977224000
682	4977	26	111	88	0	4977290000
683	4978	33	112	89	0	4978236000
684	4979	20	111	87	0	4979722000
685	4979	26	111	88	0	4979510001
686	4979	27	112	88	0	4979600001
687	4979	32	111	89	0	4979035000
688	4980	13	110	86	0	4980669000
689	4980	19	110	87	0	4980562000
690	4981	0	109	84	0	4981750001
691	4981	6	109	85	0	4981328001
692	4981	12	109	86	0	4981617000
693	4981	25	110	88	0	4981863001
694	4981	34	113	89	0	4981964001
695	4982	7	110	85	0	4982110000
696	4982	18	109	87	0	4982675001
697	4982	20	111	87	0	4982980001
698	4982	24	109	88	0	4982024000
699	4982	26	111	88	0	4982623000
700	4982	27	112	88	1	4982617001
701	4982	33	112	89	0	4982161001
702	4983	14	111	86	0	4983858001
703	4983	21	112	87	0	4983145001
704	4983	32	111	89	0	4983078000
705	4984	13	110	86	0	4984224001
706	4984	34	113	89	0	4984535001
707	4985	0	109	84	0	4985026001
708	4985	6	109	85	0	4985613001
709	4985	7	110	85	0	4985437001
710	4985	19	110	87	0	4985304000
711	4985	20	111	87	0	4985628001
712	4985	27	112	88	0	4985068001
713	4985	28	113	88	0	4985113001
714	4985	33	112	89	0	4985817001
715	4985	35	114	89	0	4985053001
716	4986	12	109	86	0	4986352000
717	4986	21	112	87	0	4986954001
718	4987	1	110	84	0	4987688001
719	4987	7	110	85	0	4987927000
720	4987	13	110	86	0	4987868000
721	4987	14	111	86	0	4987110001
722	4987	26	111	88	0	4987411001
723	4988	0	109	84	0	4988026001
724	4988	15	112	86	0	4988945001
725	4988	27	112	88	0	4988510001
726	4988	28	113	88	0	4988657000
727	4988	34	113	89	0	4988356000
728	4988	35	114	89	0	4988389001
729	4989	8	111	85	0	4989667001
730	4989	20	111	87	0	4989327000
731	4989	21	112	87	0	4989860000
732	4989	29	114	88	0	4989751001
733	4990	1	110	84	0	4990630000
734	4990	14	111	86	0	4990297001
735	4990	22	113	87	0	4990197001
736	4991	15	112	86	0	4991921001
737	4991	35	114	89	0	4991069000
738	4992	0	109	84	0	4992686000
739	4992	6	109	85	0	4992891000
740	4992	7	110	85	0	4992489000
741	4992	8	111	85	0	4992785001
742	4992	13	110	86	0	4992836001
743	4992	21	112	87	0	4992802001
744	4992	27	112	88	0	4992061000
745	4992	28	113	88	0	4992261000
746	4992	34	113	89	0	4992893000
747	4993	1	110	84	0	4993743001
748	4993	2	111	84	0	4993075001
749	4993	20	111	87	0	4993454000
750	4993	22	113	87	0	4993497001
751	4993	29	114	88	0	4993275001
752	4994	9	112	85	0	4994422000
753	4994	14	111	86	0	4994662001
754	4994	15	112	86	0	4994480000
755	4995	16	113	86	0	4995525001
756	4995	23	114	87	0	4995899001
757	4995	27	112	88	0	4995956000
758	4995	35	114	89	0	4995327000
759	4996	2	111	84	0	4996073000
760	4996	8	111	85	0	4996518001
761	4996	21	112	87	0	4996136000
762	4996	22	113	87	0	4996748000
763	4996	28	113	88	0	4996016001
764	4996	29	114	88	0	4996291000
765	4997	1	110	84	0	4997383000
766	4997	9	112	85	0	4997392001
767	4997	15	112	86	0	4997598000
768	4998	2	111	84	0	4998661001
769	4998	3	112	84	0	4998771001
770	4998	16	113	86	0	4998579000
771	4998	21	112	87	0	4998603000
772	4999	23	114	87	0	4999102001
773	4999	28	113	88	0	4999488000
