arrival_cycle,source_index
2359,1
2359,15
2360,8
2363,2
2363,9
2365,0
2365,3
2366,7
2367,4
2367,11
2369,10
2371,6
2371,14
2372,4
2372,6
2373,2
2374,6
2374,7
2375,0
2375,8
2375,13
2376,0
2378,5
2378,9
2379,11
2383,9
2383,12
2383,15
2387,3
2387,15
2389,1
2389,12
2390,12
2392,10
2394,7
2395,3
2396,12
2397,3
2397,14
2399,0
2400,5
2402,13
2403,12
2407,2
2413,11
2413,12
2414,8
2415,13
2417,0
2417,6
2417,9
2418,7
2419,1
2419,2
2419,14
2420,2
2420,5
2420,9
2421,15
2422,5
2422,11
2423,15
2424,11
2425,10
2425,15
2426,0
2426,5
2428,5
2429,11
2430,3
2431,4
2431,14
2432,8
2434,8
2435,1
2435,5
2436,3
2437,3
2437,4
2437,9
2438,10
2441,8
2445,2
2451,15
2455,9
2455,10
2462,13
2462,14
2463,2
2465,3
2467,3
2467,13
2468,1
2468,7
2468,13
2468,14
2468,15
2469,11
2470,8
2470,12
2474,15
2477,5
2478,1
2480,2
2481,11
2482,4
2483,13
2484,5
2484,11
2484,12
2485,0
2485,7
2486,11
2486,12
2487,15
2488,4
2488,14
2489,14
2492,3
2492,5
2494,1
2494,6
2496,3
2497,2
2498,2
2500,9
2502,6
2502,10
2505,7
2506,8
2507,4
2508,2
2508,3
2509,8
2510,15
2511,8
2512,10
2512,11
2514,8
2517,2
2517,5
2518,9
2520,7
2521,8
2522,1
2522,2
2524,11
2524,14
2526,6
2529,2
2530,11
2531,10
2531,12
2532,0
2534,10
2537,1
2537,4
2538,5
2539,14
2540,1
2540,13
2542,11
2542,14
2543,0
2544,4
2544,9
2545,6
2546,0
2546,9
2547,8
2547,15
2548,6
2548,13
2549,4
2549,7
2549,12
2553,0
2553,10
2554,1
2554,11
2556,12
2558,6
2558,7
2560,11
2560,12
2563,7
2567,1
2567,3
2567,6
2568,5
2569,11
2571,9
2572,12
2576,14
2577,13
2582,6
2584,9
2586,6
2587,15
2589,13
2591,4
2591,8
2591,10
2592,8
2592,11
2594,8
2596,4
2596,13
2597,0
2598,8
2600,15
2601,3
2607,7
2610,4
2610,9
2612,4
2612,9
2613,7
2615,12
2619,2
2620,12
2621,0
2621,1
2621,14
2622,8
2623,11
2623,14
2624,4
2629,8
2630,3
2630,6
2632,12
2632,14
2632,15
2635,8
2635,9
2635,15
2639,0
2639,6
2639,13
2640,8
2640,9
2640,14
2645,6
2650,7
2651,4
2652,2
2653,14
2655,2
2655,4
2656,6
2658,8
2659,0
2660,13
2661,15
2662,5
2662,15
2663,4
2663,5
2668,2
2668,8
2669,15
2670,3
2670,14
2673,1
2673,15
2675,9
2675,12
2676,10
2676,14
2677,11
2679,8
2681,15
2682,15
2683,8
2685,4
2687,9
2687,12
2689,6
2690,6
2690,11
2692,11
2694,1
2694,6
2696,12
2698,13
2700,9
2701,8
2702,2
2702,6
2703,1
2704,1
2706,12
2706,15
2708,9
2709,6
2710,5
2710,10
2713,7
2713,9
2714,0
2715,1
2716,5
2716,12
2717,13
2719,0
2721,1
2721,6
2721,14
2724,13
2726,14
2727,0
2727,5
2730,2
2732,12
2733,3
2736,11
2737,2
2738,11
2739,1
2740,5
2743,7
2745,14
2746,8
2747,11
2748,1
2751,13
2753,0
2753,8
2754,3
2754,6
2755,13
2756,13
2760,0
2760,4
2761,5
2762,9
2762,11
2763,1
2763,6
2763,10
2763,12
2764,10
2765,1
2766,10
2767,6
2767,7
2769,10
2770,8
2770,9
2771,1
2773,7
2774,5
2778,12
2779,7
2780,0
2780,13
2782,11
2783,10
2784,0
2785,4
2785,11
2786,7
2789,2
2790,8
2792,11
2794,6
2796,0
2797,0
2797,6
2798,1
2800,5
2801,1
2803,7
2803,9
2805,8
2805,14
2806,10
2811,2
2812,5
2812,12
2813,6
2814,7
2814,13
2819,1
2820,1
2820,2
2821,2
2822,11
2824,9
2825,15
2826,11
2828,4
2828,15
2829,9
2829,11
2831,0
2831,8
2832,3
2832,11
2833,8
2833,15
2835,13
2836,7
2836,9
2837,15
2838,8
2842,9
2844,7
2844,13
2845,7
2848,4
2848,6
2851,14
2852,13
2853,14
2856,2
2856,8
2857,0
2857,5
2858,15
2859,10
2859,14
2861,2
2864,1
2864,11
2865,14
2866,8
2869,3
2870,3
2871,0
2871,11
2873,1
2873,4
2873,7
2875,2
2875,14
2876,2
2876,9
2877,3
2877,11
2878,6
2883,11
2883,15
2884,3
2886,4
2889,5
2890,0
2891,0
2895,4
2895,8
2895,14
2898,3
2898,4
2898,11
2899,1
2901,0
2901,9
2902,3
2904,0
2904,8
2905,14
2906,1
2907,0
2907,7
2908,10
2910,3
2911,6
2918,6
2918,15
2919,7
2920,10
2921,2
2922,12
2924,1
2925,0
2926,1
2927,3
2928,6
2928,9
2929,11
2931,2
2931,10
2934,11
2936,2
2936,10
2937,11
2938,7
2939,3
2939,5
2939,10
2942,2
2942,3
2942,9
2944,7
2945,4
2945,11
2946,8
2948,15
2949,10
2949,15
2950,12
2951,4
2951,7
2956,13
2956,15
2961,4
2963,7
2964,5
2966,5
2966,9
2967,1
2967,9
2969,7
2970,2
2971,0
2973,4
2974,2
2974,4
2974,5
2980,6
2982,7
2982,13
2983,14
2984,7
2987,12
2988,1
2988,3
2988,10
2990,13
2992,15
2993,13
2996,14
2997,14
2999,1
2999,3
2999,10
